time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
2232,2,1,0.07,0.12,-0.13,25.82,-0.04,23.85,0.0,0.0,0.0
2236,2,1,0.07,0.05,-0.15,25.82,-0.05,23.81,0.0,0.0,0.0
2240,2,1,0.07,0.05,-0.15,25.82,-0.06,23.69,0.0,0.0,0.0
2244,2,1,0.07,-0.14,-0.15,25.82,-0.06,23.91,0.0,0.0,0.0
2248,2,1,0.06,-0.14,-0.11,25.82,-0.05,24.72,0.0,0.0,0.0
2252,2,1,0.06,-0.21,-0.12,25.82,-0.06,23.91,0.0,0.0,0.0
2256,2,1,0.07,0.05,-0.15,25.82,-0.06,23.81,0.0,0.0,0.0
2261,2,1,0.07,0.12,-0.14,25.82,-0.05,23.91,0.0,0.0,0.0
2265,2,1,0.07,0.05,-0.12,25.82,-0.05,23.83,0.0,0.0,0.0
2269,2,1,0.07,0.05,-0.15,25.30,-0.06,23.81,0.0,0.0,0.0
2273,2,1,0.07,-0.14,-0.17,25.30,-0.06,23.81,0.0,0.0,0.0
2277,2,1,0.07,-0.21,-0.16,25.30,-0.05,24.52,0.0,0.0,0.0
2281,2,1,0.07,0.19,-0.16,25.30,-0.04,23.91,0.0,0.0,0.0
2285,2,1,0.07,-0.14,-0.13,25.30,-0.04,23.81,0.0,0.0,0.0
2289,2,1,0.07,0.12,-0.11,25.30,-0.04,23.91,0.0,0.0,0.0
2293,2,1,0.07,-0.14,-0.15,25.30,-0.03,23.77,0.0,0.0,0.0
2297,2,1,0.07,-0.01,-0.13,25.30,-0.03,23.99,0.0,0.0,0.0
2302,2,1,0.07,0.19,-0.16,25.30,-0.02,23.85,0.0,0.0,0.0
2306,2,1,0.07,-0.21,-0.09,25.30,-0.03,23.73,0.0,0.0,0.0
2310,2,1,0.07,-0.45,-0.15,25.30,-0.03,23.91,0.0,0.0,0.0
2314,2,1,0.07,0.19,-0.15,25.30,-0.03,23.89,0.0,0.0,0.0
2318,2,1,0.07,-0.21,-0.16,25.30,-0.03,23.58,0.0,0.0,0.0
2322,2,1,0.07,0.12,-0.16,25.30,-0.04,23.77,0.0,0.0,0.0
2326,2,1,0.07,-0.01,-0.15,25.30,-0.04,23.83,0.0,0.0,0.0
2330,2,1,0.07,0.12,-0.15,25.30,-0.04,23.87,0.0,0.0,0.0
2334,2,1,0.07,0.19,-0.18,25.30,-0.04,23.87,0.0,0.0,0.0
2338,2,1,0.07,0.05,-0.15,25.30,-0.04,23.99,0.0,0.0,0.0
2342,2,1,0.07,0.05,-0.15,25.30,-0.05,23.85,0.0,0.0,0.0
2347,2,1,0.07,0.19,-0.11,25.30,-0.05,23.73,0.0,0.0,0.0
2351,2,1,0.06,-0.34,-0.10,25.30,-0.05,23.87,0.0,0.0,0.0
2355,2,1,0.07,0.05,-0.16,25.30,-0.05,23.97,0.0,0.0,0.0
2359,2,1,0.06,-0.52,-0.13,25.30,-0.05,23.85,0.0,0.0,0.0
2363,2,1,0.07,-0.01,-0.15,25.30,-0.05,24.01,0.0,0.0,0.0
2367,2,1,0.07,-0.08,-0.13,25.30,-0.05,23.81,0.0,0.0,0.0
2371,2,1,0.07,-0.08,-0.15,25.30,-0.06,23.89,0.0,0.0,0.0
2375,2,1,0.07,-0.08,-0.16,25.30,-0.06,23.83,0.0,0.0,0.0
2379,2,1,0.07,-0.34,-0.16,25.30,-0.06,23.91,0.0,0.0,0.0
2383,2,1,0.06,-0.27,-0.12,25.30,-0.06,23.81,0.0,0.0,0.0
2387,2,1,0.07,0.25,-0.15,25.30,-0.06,23.81,0.0,0.0,0.0
2392,2,1,0.07,0.05,-0.16,25.30,-0.05,23.79,0.0,0.0,0.0
2396,2,1,0.06,0.05,-0.13,25.30,-0.07,23.85,0.0,0.0,0.0
2400,2,1,0.07,-0.21,-0.15,25.30,-0.05,23.87,0.0,0.0,0.0
2404,2,1,0.06,-0.08,-0.15,25.30,-0.05,23.79,0.0,0.0,0.0
2408,2,1,0.07,0.32,-0.12,25.30,-0.05,23.95,0.0,0.0,0.0
2412,2,1,0.06,-0.08,-0.12,25.30,-0.05,23.85,0.0,0.0,0.0
2416,2,1,0.06,-0.14,-0.15,25.30,-0.05,23.81,0.0,0.0,0.0
2420,2,1,0.07,0.12,-0.15,25.30,-0.05,23.71,0.0,0.0,0.0
2424,2,1,0.07,0.25,-0.13,25.30,-0.05,23.73,0.0,0.0,0.0
2428,2,1,0.07,-0.01,-0.15,25.30,-0.05,23.87,0.0,0.0,0.0
2433,2,1,0.07,-0.14,-0.15,25.30,-0.06,23.85,0.0,0.0,0.0
2437,2,1,0.07,0.19,-0.13,25.30,-0.04,24.05,0.0,0.0,0.0
2441,2,1,0.07,-0.21,-0.14,25.30,-0.05,23.91,0.0,0.0,0.0
2445,2,1,0.06,-0.21,-0.13,25.30,-0.06,23.91,0.0,0.0,0.0
2449,2,1,0.07,0.25,-0.11,25.30,-0.05,23.97,0.0,0.0,0.0
2453,2,1,0.07,-0.27,-0.16,25.30,-0.04,23.81,0.0,0.0,0.0
2457,2,1,0.07,-0.01,-0.13,25.30,-0.04,23.91,0.0,0.0,0.0
2461,2,1,0.07,-0.27,-0.17,25.30,-0.03,23.75,0.0,0.0,0.0
2465,2,1,0.07,-0.21,-0.10,25.30,-0.04,23.64,0.0,0.0,0.0
2469,2,1,0.07,0.05,-0.18,25.30,-0.03,24.11,0.0,0.0,0.0
2474,2,1,0.07,0.32,-0.15,25.30,-0.03,24.03,0.0,0.0,0.0
2478,2,1,0.07,0.36,-0.13,25.30,-0.03,24.01,0.0,0.0,0.0
2482,2,1,0.07,-0.08,-0.11,25.30,-0.04,23.83,0.0,0.0,0.0
2486,2,1,0.07,0.05,-0.10,25.30,-0.04,23.91,0.0,0.0,0.0
2490,2,1,0.07,-0.21,-0.16,25.30,-0.03,24.56,0.0,0.0,0.0
2494,2,1,0.07,-0.01,-0.15,25.30,-0.04,23.85,0.0,0.0,0.0
2498,2,1,0.07,0.05,-0.15,25.30,-0.04,23.79,0.0,0.0,0.0
2502,2,1,0.07,-0.14,-0.18,25.30,-0.04,23.87,0.0,0.0,0.0
