time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
20283,2,1,-0.02,-0.01,0.03,0.17,0.11,24.26,0.0,0.0,0.0
20287,2,1,-0.02,0.19,0.07,0.17,0.11,23.87,0.0,0.0,0.0
20291,2,1,-0.02,-0.01,0.05,0.17,0.12,23.99,0.0,0.0,0.0
20295,2,1,-0.02,-0.27,0.04,0.17,0.12,23.89,0.0,0.0,0.0
20299,2,1,-0.02,-0.08,0.02,0.17,0.12,24.05,0.0,0.0,0.0
20303,2,1,-0.02,-0.14,0.04,0.17,0.11,23.75,0.0,0.0,0.0
20307,2,1,-0.02,-0.14,0.04,0.17,0.11,23.99,0.0,0.0,0.0
20312,2,1,-0.02,-0.08,0.01,0.17,0.10,24.01,0.0,0.0,0.0
20316,2,1,-0.02,-0.14,0.06,0.17,0.10,23.87,0.0,0.0,0.0
20320,2,1,-0.02,-0.01,0.01,0.17,0.09,24.05,0.0,0.0,0.0
20324,2,1,-0.02,-0.38,0.05,0.17,0.09,23.95,0.0,0.0,0.0
20328,2,1,-0.02,-0.01,0.07,0.17,0.09,23.91,0.0,0.0,0.0
20332,2,1,-0.02,0.05,0.07,0.17,0.09,24.05,0.0,0.0,0.0
20336,2,1,-0.02,-0.08,0.01,0.17,0.07,23.83,0.0,0.0,0.0
20340,2,1,-0.02,-0.27,0.03,0.17,0.07,23.93,0.0,0.0,0.0
20345,2,1,-0.02,-0.38,0.06,0.17,0.07,21.44,0.0,0.0,0.0
20349,2,1,-0.02,-0.08,0.02,0.17,0.06,23.93,0.0,0.0,0.0
20353,2,1,-0.02,-0.01,0.04,0.17,0.07,24.03,0.0,0.0,0.0
20357,2,1,-0.02,-0.14,0.03,0.17,0.07,23.91,0.0,0.0,0.0
20361,2,1,-0.02,0.25,0.02,0.17,0.07,24.01,0.0,0.0,0.0
20365,2,1,-0.01,0.19,0.03,0.17,0.06,24.09,0.0,0.0,0.0
20369,2,1,-0.02,-0.01,0.04,0.17,0.07,23.99,0.0,0.0,0.0
20373,2,1,-0.02,0.12,-0.00,0.17,0.07,23.93,0.0,0.0,0.0
20377,2,1,-0.02,-0.27,0.05,0.17,0.07,23.81,0.0,0.0,0.0
20381,2,1,-0.02,-0.01,-0.01,0.17,0.08,23.73,0.0,0.0,0.0
20385,2,1,-0.02,-0.34,0.07,0.17,0.09,24.03,0.0,0.0,0.0
20389,2,1,-0.02,0.05,0.05,0.17,0.10,23.97,0.0,0.0,0.0
20393,2,1,-0.02,0.32,0.04,0.17,0.09,24.01,0.0,0.0,0.0
20398,2,1,-0.02,-0.01,0.02,0.17,0.10,23.93,0.0,0.0,0.0
20402,2,1,-0.02,0.19,0.05,0.17,0.11,23.93,0.0,0.0,0.0
20406,2,1,-0.02,-0.27,0.04,0.17,0.12,23.95,0.0,0.0,0.0
20410,2,1,-0.02,-0.21,0.01,0.17,0.12,23.89,0.0,0.0,0.0
20414,2,1,-0.01,0.19,-0.02,0.17,0.11,23.95,0.0,0.0,0.0
20418,2,1,-0.02,0.05,0.07,0.17,0.12,23.85,0.0,0.0,0.0
20422,2,1,-0.02,0.12,0.03,0.17,0.12,24.09,0.0,0.0,0.0
20426,2,1,-0.02,-0.34,0.03,0.17,0.12,23.89,0.0,0.0,0.0
20430,2,1,-0.02,0.32,0.02,0.17,0.11,23.93,0.0,0.0,0.0
20434,2,1,-0.01,0.56,0.01,0.17,0.11,24.03,0.0,0.0,0.0
20439,2,1,-0.02,-0.08,0.05,0.17,0.11,23.91,0.0,0.0,0.0
20443,2,1,-0.02,0.43,0.02,0.17,0.10,24.01,0.0,0.0,0.0
20447,2,1,-0.02,-0.01,0.03,0.17,0.09,24.07,0.0,0.0,0.0
20451,2,1,-0.02,-0.14,0.02,0.17,0.09,24.11,0.0,0.0,0.0
20455,2,1,-0.02,0.19,0.01,0.17,0.09,24.13,0.0,0.0,0.0
20459,2,1,-0.02,0.36,0.02,0.17,0.09,23.91,0.0,0.0,0.0
20463,2,1,-0.02,0.19,0.06,0.17,0.09,24.15,0.0,0.0,0.0
20467,2,1,-0.02,0.05,0.02,0.17,0.09,24.01,0.0,0.0,0.0
20471,2,1,-0.02,-0.01,0.02,0.17,0.09,24.17,0.0,0.0,0.0
20475,2,1,-0.02,-0.27,0.04,0.17,0.09,24.01,0.0,0.0,0.0
20479,2,1,-0.02,-0.27,0.02,0.17,0.09,23.91,0.0,0.0,0.0
20484,2,1,-0.02,-0.01,0.01,0.17,0.09,23.89,0.0,0.0,0.0
20488,2,1,-0.01,0.19,0.01,0.17,0.10,24.07,0.0,0.0,0.0
20492,2,1,-0.02,0.12,0.04,0.17,0.10,24.01,0.0,0.0,0.0
20496,2,1,-0.02,-0.01,0.05,0.17,0.10,23.81,0.0,0.0,0.0
20500,2,1,-0.02,0.19,0.02,0.17,0.09,23.81,0.0,0.0,0.0
20504,2,1,-0.02,-0.08,0.07,0.17,0.09,23.93,0.0,0.0,0.0
20508,2,1,-0.02,-0.01,0.05,0.17,0.08,24.07,0.0,0.0,0.0
20512,2,1,-0.02,-0.08,0.04,0.17,0.08,23.87,0.0,0.0,0.0
20516,2,1,-0.02,0.25,0.04,0.17,0.08,23.99,0.0,0.0,0.0
20520,2,1,-0.01,0.36,0.01,0.17,0.08,23.95,0.0,0.0,0.0
20525,2,1,-0.02,-0.21,0.07,0.17,0.08,24.01,0.0,0.0,0.0
20529,2,1,-0.02,0.05,0.08,0.17,0.08,23.83,0.0,0.0,0.0
20533,2,1,-0.02,-0.08,-0.00,0.17,0.09,23.95,0.0,0.0,0.0
20537,2,1,-0.01,0.36,0.01,0.17,0.09,23.93,0.0,0.0,0.0
20541,2,1,-0.02,-0.14,0.04,0.17,0.09,23.95,0.0,0.0,0.0
20545,2,1,-0.02,-0.01,0.02,0.17,0.10,23.85,0.0,0.0,0.0
20549,2,1,-0.02,0.12,0.03,0.17,0.10,24.03,0.0,0.0,0.0
20553,2,1,-0.02,-0.14,0.03,0.17,0.11,23.97,0.0,0.0,0.0
20557,2,1,-0.02,-0.14,0.05,0.17,0.11,24.09,0.0,0.0,0.0
20561,2,1,-0.02,-0.14,0.03,0.17,0.11,23.69,0.0,0.0,0.0
20566,2,1,-0.02,-0.14,0.03,0.17,0.11,23.93,0.0,0.0,0.0
20570,2,1,-0.02,-0.08,0.05,0.17,0.10,23.87,0.0,0.0,0.0
20574,2,1,-0.01,0.12,-0.02,0.17,0.10,23.91,0.0,0.0,0.0
20578,2,1,-0.02,-0.08,-0.00,0.17,0.10,23.95,0.0,0.0,0.0
20582,2,1,-0.02,-0.27,0.06,0.17,0.10,23.93,0.0,0.0,0.0
20586,2,1,-0.02,-0.08,0.04,0.17,0.09,24.03,0.0,0.0,0.0
20590,2,1,-0.02,0.19,-0.01,0.17,0.09,23.87,0.0,0.0,0.0
20594,2,1,-0.02,0.05,0.07,0.17,0.08,24.03,0.0,0.0,0.0
20598,2,1,-0.02,0.12,0.00,0.17,0.07,23.95,0.0,0.0,0.0
20602,2,1,-0.02,-0.14,0.04,0.17,0.07,23.89,0.0,0.0,0.0
20606,2,1,-0.02,-0.08,0.09,0.17,0.07,23.97,0.0,0.0,0.0
20611,2,1,-0.02,-0.08,0.06,0.17,0.07,23.93,0.0,0.0,0.0
20615,2,1,-0.02,0.05,0.03,0.17,0.07,23.89,0.0,0.0,0.0
20619,2,1,-0.02,-0.01,0.01,0.17,0.06,23.93,0.0,0.0,0.0
20623,2,1,-0.02,0.36,0.04,0.17,0.07,23.91,0.0,0.0,0.0
20627,2,1,-0.02,-0.08,0.09,0.17,0.07,24.09,0.0,0.0,0.0
20631,2,1,-0.02,-0.34,0.07,0.17,0.07,24.11,0.0,0.0,0.0
20635,2,1,-0.02,0.19,0.02,0.17,0.07,23.95,0.0,0.0,0.0
20639,2,1,-0.02,-0.34,0.03,0.17,0.07,23.79,0.0,0.0,0.0
20643,2,1,-0.02,0.12,0.01,0.17,0.07,23.87,0.0,0.0,0.0
20647,2,1,-0.02,0.12,0.07,0.17,0.07,23.87,0.0,0.0,0.0
20652,2,1,-0.02,0.12,0.03,0.17,0.08,24.07,0.0,0.0,0.0
20656,2,1,-0.02,-0.21,0.02,0.17,0.09,24.01,0.0,0.0,0.0
20660,2,1,-0.02,0.12,0.01,0.17,0.10,23.97,0.0,0.0,0.0
20664,2,1,-0.02,-0.14,0.05,0.17,0.10,24.09,0.0,0.0,0.0
20668,2,1,-0.02,0.12,0.03,0.17,0.10,23.91,0.0,0.0,0.0
20672,2,1,-0.02,0.05,0.06,0.17,0.10,23.81,0.0,0.0,0.0
20676,2,1,-0.02,-0.01,0.03,0.17,0.10,23.83,0.0,0.0,0.0
20680,2,1,-0.02,-0.08,0.01,0.17,0.10,24.07,0.0,0.0,0.0
20684,2,1,-0.02,0.05,0.03,0.17,0.11,23.81,0.0,0.0,0.0
20688,2,1,-0.02,-0.01,0.02,0.17,0.10,24.01,0.0,0.0,0.0
20692,2,1,-0.02,-0.08,0.07,0.17,0.10,23.87,0.0,0.0,0.0
20697,2,1,-0.02,0.12,0.05,0.17,0.08,24.11,0.0,0.0,0.0
20701,2,1,-0.02,-0.27,0.03,0.17,0.08,23.93,0.0,0.0,0.0
