time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
17835,2,1,0.05,-0.08,0.02,29.58,0.08,23.87,0.0,0.0,0.0
17839,2,1,0.05,-0.01,0.04,29.58,0.07,24.11,0.0,0.0,0.0
17843,2,1,0.05,-0.08,0.03,29.58,0.08,23.95,0.0,0.0,0.0
17847,2,1,0.05,0.25,-0.02,29.58,0.08,23.91,0.0,0.0,0.0
17851,2,1,0.05,-0.08,0.00,29.58,0.07,23.97,0.0,0.0,0.0
17855,2,1,0.05,0.19,0.04,29.58,0.08,23.95,0.0,0.0,0.0
17859,2,1,0.05,-0.21,0.01,29.58,0.08,23.75,0.0,0.0,0.0
17864,2,1,0.05,0.25,0.03,29.58,0.07,24.05,0.0,0.0,0.0
17868,2,1,0.05,0.19,0.05,29.58,0.08,24.05,0.0,0.0,0.0
17872,2,1,0.05,0.05,0.01,29.58,0.09,23.95,0.0,0.0,0.0
17876,2,1,0.05,-0.27,-0.01,29.58,0.09,23.93,0.0,0.0,0.0
17880,2,1,0.05,-0.01,-0.00,29.58,0.08,23.83,0.0,0.0,0.0
17884,2,1,0.05,-0.08,0.00,29.58,0.08,23.93,0.0,0.0,0.0
17888,2,1,0.05,-0.01,0.01,29.58,0.07,24.26,0.0,0.0,0.0
17892,2,1,0.05,-0.01,0.00,29.58,0.08,24.01,0.0,0.0,0.0
17896,2,1,0.05,-0.08,0.04,29.58,0.07,23.97,0.0,0.0,0.0
17900,2,1,0.05,0.12,-0.00,29.58,0.08,23.87,0.0,0.0,0.0
17905,2,1,0.05,-0.08,0.03,29.58,0.08,23.95,0.0,0.0,0.0
17909,2,1,0.05,-0.21,0.01,29.58,0.07,24.01,0.0,0.0,0.0
17913,2,1,0.05,-0.14,0.04,29.58,0.06,23.93,0.0,0.0,0.0
17917,2,1,0.05,-0.01,0.02,29.58,0.07,24.15,0.0,0.0,0.0
17921,2,1,0.05,0.05,0.02,29.58,0.07,24.21,0.0,0.0,0.0
17925,2,1,0.05,-0.08,0.02,29.58,0.07,23.87,0.0,0.0,0.0
17929,2,1,0.05,0.25,0.00,29.58,0.06,23.99,0.0,0.0,0.0
17933,2,1,0.05,-0.21,0.04,29.58,0.07,23.95,0.0,0.0,0.0
17937,2,1,0.05,-0.34,0.00,29.58,0.07,23.89,0.0,0.0,0.0
17941,2,1,0.05,0.25,0.04,29.58,0.07,23.30,0.0,0.0,0.0
17945,2,1,0.05,-0.01,0.06,29.58,0.08,23.89,0.0,0.0,0.0
17950,2,1,0.05,-0.21,0.02,29.58,0.08,23.85,0.0,0.0,0.0
17954,2,1,0.05,-0.27,0.01,29.58,0.09,23.97,0.0,0.0,0.0
17958,2,1,0.05,0.32,0.04,29.58,0.07,23.91,0.0,0.0,0.0
17962,2,1,0.05,0.19,0.02,29.58,0.07,24.13,0.0,0.0,0.0
17966,2,1,0.05,-0.01,0.04,29.58,0.08,23.85,0.0,0.0,0.0
17970,2,1,0.05,-0.14,0.01,29.58,0.08,24.07,0.0,0.0,0.0
