time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
20856,2,1,0.05,-0.14,0.07,29.71,0.10,23.89,0.0,0.0,0.0
20860,2,1,0.05,0.05,0.07,29.71,0.09,23.97,0.0,0.0,0.0
20864,2,1,0.05,0.19,0.07,29.71,0.07,23.91,0.0,0.0,0.0
20869,2,1,0.05,0.05,0.06,29.71,0.07,23.73,0.0,0.0,0.0
20873,2,1,0.05,-0.27,0.09,29.71,0.07,23.91,0.0,0.0,0.0
20877,2,1,0.05,0.25,0.04,29.71,0.08,23.93,0.0,0.0,0.0
20881,2,1,0.05,-0.21,0.03,29.71,0.07,23.79,0.0,0.0,0.0
20885,2,1,0.05,-0.01,0.07,29.71,0.08,23.91,0.0,0.0,0.0
20889,2,1,0.05,0.56,0.01,29.71,0.09,23.89,0.0,0.0,0.0
20893,2,1,0.05,-0.21,0.07,29.71,0.09,23.87,0.0,0.0,0.0
20897,2,1,0.05,-0.01,0.05,29.71,0.09,23.99,0.0,0.0,0.0
20901,2,1,0.05,-0.01,0.05,29.71,0.09,23.93,0.0,0.0,0.0
20905,2,1,0.05,0.05,0.08,29.71,0.10,23.99,0.0,0.0,0.0
20909,2,1,0.05,0.12,0.05,29.71,0.10,23.85,0.0,0.0,0.0
20913,2,1,0.05,0.05,0.08,29.71,0.10,23.91,0.0,0.0,0.0
20918,2,1,0.05,-0.01,0.03,29.71,0.09,23.87,0.0,0.0,0.0
20922,2,1,0.05,-0.21,0.07,29.71,0.09,24.54,0.0,0.0,0.0
20926,2,1,0.05,0.19,0.05,29.71,0.09,23.97,0.0,0.0,0.0
20930,2,1,0.05,0.05,0.03,29.71,0.08,23.95,0.0,0.0,0.0
20934,2,1,0.05,-0.14,0.10,29.71,0.07,23.93,0.0,0.0,0.0
20938,2,1,0.05,0.19,0.03,29.71,0.07,23.85,0.0,0.0,0.0
20942,2,1,0.05,-0.14,0.03,29.71,0.07,23.89,0.0,0.0,0.0
20946,2,1,0.05,-0.08,0.07,29.71,0.08,23.89,0.0,0.0,0.0
20950,2,1,0.05,-0.01,0.06,29.71,0.08,23.97,0.0,0.0,0.0
20954,2,1,0.05,-0.21,0.06,29.71,0.08,23.87,0.0,0.0,0.0
20959,2,1,0.05,-0.08,0.04,29.71,0.07,23.99,0.0,0.0,0.0
20963,2,1,0.05,-0.45,0.07,29.71,0.07,23.93,0.0,0.0,0.0
20967,2,1,0.05,0.12,0.07,29.71,0.07,23.87,0.0,0.0,0.0
20971,2,1,0.05,0.05,0.05,29.71,0.07,23.93,0.0,0.0,0.0
20975,2,1,0.05,0.05,0.08,29.71,0.08,23.85,0.0,0.0,0.0
20979,2,1,0.05,-0.14,0.00,29.71,0.09,23.91,0.0,0.0,0.0
20983,2,1,0.05,0.05,0.06,29.71,0.09,23.85,0.0,0.0,0.0
20987,2,1,0.05,-0.14,0.06,29.71,0.09,23.97,0.0,0.0,0.0
20991,2,1,0.05,-0.08,0.07,29.71,0.09,23.89,0.0,0.0,0.0
20995,2,1,0.05,0.19,0.03,29.71,0.09,24.21,0.0,0.0,0.0
21000,2,1,0.05,-0.08,0.05,29.71,0.10,23.89,0.0,0.0,0.0
21004,2,1,0.05,-0.21,0.06,29.71,0.10,24.05,0.0,0.0,0.0
21008,2,1,0.05,0.12,0.04,29.71,0.10,23.97,0.0,0.0,0.0
21012,2,1,0.05,0.12,0.04,29.71,0.10,24.13,0.0,0.0,0.0
21016,2,1,0.05,-0.01,0.05,29.71,0.09,24.40,0.0,0.0,0.0
21020,2,1,0.05,-0.08,0.07,29.71,0.09,24.34,0.0,0.0,0.0
21024,2,1,0.05,0.05,0.05,29.71,0.09,24.13,0.0,0.0,0.0
21028,2,1,0.05,0.19,0.07,29.71,0.09,24.22,0.0,0.0,0.0
21032,2,1,0.05,0.05,0.03,29.71,0.09,24.03,0.0,0.0,0.0
21036,2,1,0.05,-0.14,0.04,29.71,0.09,23.91,0.0,0.0,0.0
21040,2,1,0.05,0.05,0.07,29.71,0.09,23.89,0.0,0.0,0.0
21045,2,1,0.05,0.05,0.05,29.71,0.09,24.03,0.0,0.0,0.0
21049,2,1,0.05,-0.08,0.04,29.71,0.09,23.93,0.0,0.0,0.0
21053,2,1,0.05,-0.08,0.06,29.71,0.09,23.83,0.0,0.0,0.0
21057,2,1,0.05,0.05,0.07,29.71,0.10,23.97,0.0,0.0,0.0
21061,2,1,0.05,-0.01,0.07,29.71,0.10,23.89,0.0,0.0,0.0
21065,2,1,0.05,-0.01,0.04,29.71,0.11,23.68,0.0,0.0,0.0
21069,2,1,0.05,0.25,0.03,29.71,0.10,24.01,0.0,0.0,0.0
21073,2,1,0.05,0.32,0.03,29.71,0.11,23.97,0.0,0.0,0.0
21077,2,1,0.05,-0.21,0.07,29.71,0.10,23.95,0.0,0.0,0.0
21081,2,1,0.05,0.36,0.02,29.71,0.10,23.81,0.0,0.0,0.0
21086,2,1,0.05,0.05,0.07,29.71,0.10,23.99,0.0,0.0,0.0
21090,2,1,0.05,-0.21,0.07,29.71,0.10,23.85,0.0,0.0,0.0
21094,2,1,0.05,-0.14,0.05,29.71,0.10,23.97,0.0,0.0,0.0
21098,2,1,0.05,-0.14,0.04,29.71,0.09,23.60,0.0,0.0,0.0
21102,2,1,0.05,-0.01,0.00,29.71,0.08,24.11,0.0,0.0,0.0
21106,2,1,0.05,-0.21,0.07,29.71,0.07,23.71,0.0,0.0,0.0
21110,2,1,0.05,0.25,0.04,29.71,0.07,23.93,0.0,0.0,0.0
21114,2,1,0.05,0.25,0.07,29.71,0.07,23.89,0.0,0.0,0.0
21118,2,1,0.05,-0.01,0.03,29.71,0.07,23.97,0.0,0.0,0.0
21122,2,1,0.05,-0.21,0.00,29.71,0.07,23.91,0.0,0.0,0.0
21126,2,1,0.05,0.05,0.02,29.71,0.07,24.01,0.0,0.0,0.0
21131,2,1,0.05,-0.08,0.03,29.71,0.07,24.07,0.0,0.0,0.0
21135,2,1,0.05,-0.08,0.03,29.71,0.07,23.97,0.0,0.0,0.0
21139,2,1,0.05,0.36,0.07,29.71,0.07,23.85,0.0,0.0,0.0
21143,2,1,0.05,0.05,0.07,29.71,0.08,23.89,0.0,0.0,0.0
21147,2,1,0.05,-0.14,0.04,29.71,0.08,23.93,0.0,0.0,0.0
21151,2,1,0.05,-0.01,0.02,29.71,0.08,23.93,0.0,0.0,0.0
21155,2,1,0.05,-0.14,0.07,29.71,0.07,24.01,0.0,0.0,0.0
21159,2,1,0.05,-0.14,0.08,29.71,0.07,23.97,0.0,0.0,0.0
21163,2,1,0.05,0.05,-0.00,29.71,0.07,23.95,0.0,0.0,0.0
21167,2,1,0.05,-0.01,0.05,29.71,0.07,23.91,0.0,0.0,0.0
21172,2,1,0.05,-0.14,0.04,29.71,0.07,23.66,0.0,0.0,0.0
21176,2,1,0.05,-0.08,0.04,29.71,0.07,24.22,0.0,0.0,0.0
21180,2,1,0.05,0.05,0.07,29.71,0.07,24.01,0.0,0.0,0.0
