time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
1421,2,1,0.06,-0.01,-0.11,27.77,0.09,23.95,0.0,0.0,0.0
1425,2,1,0.06,-0.21,-0.15,27.77,0.09,23.60,0.0,0.0,0.0
1429,2,1,0.06,0.05,-0.08,27.77,0.10,23.79,0.0,0.0,0.0
1433,2,1,0.06,0.05,-0.13,27.77,0.10,23.89,0.0,0.0,0.0
1437,2,1,0.06,-0.08,-0.08,27.77,0.09,24.05,0.0,0.0,0.0
1441,2,1,0.06,0.19,-0.13,27.77,0.09,24.05,0.0,0.0,0.0
1445,2,1,0.06,0.49,-0.09,27.77,0.09,23.56,0.0,0.0,0.0
1450,2,1,0.06,-0.01,-0.07,27.77,0.09,23.81,0.0,0.0,0.0
1454,2,1,0.06,0.36,-0.10,27.77,0.09,24.07,0.0,0.0,0.0
1458,2,1,0.06,-0.27,-0.10,27.77,0.10,24.01,0.0,0.0,0.0
1462,2,1,0.06,0.05,-0.09,27.77,0.10,23.87,0.0,0.0,0.0
1466,2,1,0.06,0.05,-0.08,27.77,0.09,23.87,0.0,0.0,0.0
1470,2,1,0.06,0.25,-0.09,27.77,0.09,23.81,0.0,0.0,0.0
1474,2,1,0.06,-0.01,-0.08,27.77,0.08,23.91,0.0,0.0,0.0
1478,2,1,0.06,-0.01,-0.12,27.77,0.07,23.87,0.0,0.0,0.0
1482,2,1,0.06,0.19,-0.11,27.77,0.07,23.97,0.0,0.0,0.0
1486,2,1,0.06,0.12,-0.12,27.77,0.07,23.91,0.0,0.0,0.0
1491,2,1,0.06,-0.14,-0.11,27.77,0.07,23.95,0.0,0.0,0.0
1495,2,1,0.06,-0.14,-0.10,27.77,0.07,23.83,0.0,0.0,0.0
1499,2,1,0.06,-0.21,-0.13,27.77,0.08,24.03,0.0,0.0,0.0
1503,2,1,0.06,-0.34,-0.10,27.77,0.07,23.85,0.0,0.0,0.0
1507,2,1,0.06,-0.14,-0.13,27.77,0.08,23.97,0.0,0.0,0.0
1511,2,1,0.06,-0.14,-0.14,27.77,0.08,23.91,0.0,0.0,0.0
1515,2,1,0.06,-0.01,-0.10,27.77,0.09,23.95,0.0,0.0,0.0
1519,2,1,0.06,-0.14,-0.09,27.77,0.09,23.73,0.0,0.0,0.0
1523,2,1,0.06,0.19,-0.15,27.77,0.09,23.46,0.0,0.0,0.0
1527,2,1,0.06,0.19,-0.11,27.77,0.09,23.91,0.0,0.0,0.0
1531,2,1,0.06,-0.27,-0.10,27.77,0.10,23.91,0.0,0.0,0.0
1536,2,1,0.06,-0.27,-0.07,27.77,0.10,23.97,0.0,0.0,0.0
1540,2,1,0.06,-0.08,-0.09,27.77,0.10,23.93,0.0,0.0,0.0
1544,2,1,0.06,-0.21,-0.11,27.77,0.10,23.89,0.0,0.0,0.0
1548,2,1,0.06,0.12,-0.08,27.77,0.11,23.99,0.0,0.0,0.0
1552,2,1,0.06,0.25,-0.11,27.77,0.11,23.95,0.0,0.0,0.0
1556,2,1,0.06,0.05,-0.11,27.77,0.10,23.99,0.0,0.0,0.0
1560,2,1,0.06,0.05,-0.10,27.77,0.11,23.91,0.0,0.0,0.0
1564,2,1,0.06,0.05,-0.11,27.77,0.12,23.89,0.0,0.0,0.0
1568,2,1,0.06,-0.08,-0.11,27.77,0.11,23.99,0.0,0.0,0.0
1572,2,1,0.06,-0.34,-0.12,27.77,0.10,23.85,0.0,0.0,0.0
1577,2,1,0.06,0.19,-0.12,27.77,0.10,23.87,0.0,0.0,0.0
1581,2,1,0.06,-0.27,-0.13,27.77,0.09,23.91,0.0,0.0,0.0
1585,2,1,0.06,-0.01,-0.14,27.77,0.08,23.83,0.0,0.0,0.0
1589,2,1,0.06,0.25,-0.10,27.77,0.08,23.89,0.0,0.0,0.0
1593,2,1,0.06,-0.08,-0.06,27.77,0.08,23.89,0.0,0.0,0.0
1597,2,1,0.06,0.12,-0.13,27.77,0.09,23.95,0.0,0.0,0.0
1601,2,1,0.06,-0.34,-0.11,27.77,0.08,23.95,0.0,0.0,0.0
1605,2,1,0.06,-0.27,-0.11,27.77,0.07,23.87,0.0,0.0,0.0
1609,2,1,0.06,0.25,-0.14,27.77,0.07,23.89,0.0,0.0,0.0
1613,2,1,0.06,0.36,-0.09,27.77,0.08,24.01,0.0,0.0,0.0
1617,2,1,0.06,0.12,-0.09,27.77,0.09,23.99,0.0,0.0,0.0
1622,2,1,0.06,-0.08,-0.10,27.77,0.09,23.93,0.0,0.0,0.0
1626,2,1,0.06,0.05,-0.09,27.77,0.09,23.85,0.0,0.0,0.0
1630,2,1,0.06,-0.08,-0.10,27.77,0.09,23.95,0.0,0.0,0.0
1634,2,1,0.06,0.05,-0.13,27.77,0.09,23.95,0.0,0.0,0.0
1638,2,1,0.06,0.12,-0.09,27.77,0.08,24.01,0.0,0.0,0.0
1642,2,1,0.06,-0.08,-0.07,27.77,0.07,23.83,0.0,0.0,0.0
1646,2,1,0.06,-0.27,-0.11,27.77,0.07,24.03,0.0,0.0,0.0
1650,2,1,0.06,-0.01,-0.08,27.77,0.07,23.95,0.0,0.0,0.0
1654,2,1,0.06,-0.14,-0.12,27.77,0.07,23.81,0.0,0.0,0.0
1658,2,1,0.06,-0.14,-0.13,27.77,0.07,23.95,0.0,0.0,0.0
1662,2,1,0.06,0.05,-0.09,27.77,0.07,23.97,0.0,0.0,0.0
1667,2,1,0.06,-0.08,-0.12,27.77,0.07,23.89,0.0,0.0,0.0
1671,2,1,0.06,0.25,-0.13,27.77,0.07,23.83,0.0,0.0,0.0
1675,2,1,0.06,0.05,-0.09,27.77,0.07,23.95,0.0,0.0,0.0
1679,2,1,0.06,-0.27,-0.13,27.77,0.08,23.81,0.0,0.0,0.0
1683,2,1,0.06,0.05,-0.09,27.77,0.08,23.85,0.0,0.0,0.0
1687,2,1,0.06,-0.34,-0.08,27.77,0.09,23.83,0.0,0.0,0.0
1691,2,1,0.06,-0.08,-0.12,27.77,0.10,23.91,0.0,0.0,0.0
1695,2,1,0.06,0.05,-0.12,28.32,0.08,23.99,0.0,0.0,0.0
1699,2,1,0.06,-0.14,-0.10,28.32,0.08,23.99,0.0,0.0,0.0
1703,2,1,0.06,-0.14,-0.11,28.32,0.08,23.93,0.0,0.0,0.0
1708,2,1,0.06,0.32,-0.09,28.32,0.08,23.89,0.0,0.0,0.0
1712,2,1,0.06,0.32,-0.07,28.32,0.07,23.91,0.0,0.0,0.0
1716,2,1,0.06,0.12,-0.10,28.32,0.09,23.97,0.0,0.0,0.0
1720,2,1,0.06,-0.08,-0.09,28.32,0.08,23.95,0.0,0.0,0.0
1724,2,1,0.06,0.05,-0.10,28.32,0.08,23.87,0.0,0.0,0.0
1728,2,1,0.06,-0.21,-0.12,28.32,0.09,23.91,0.0,0.0,0.0
1732,2,1,0.06,0.05,-0.12,28.32,0.08,23.99,0.0,0.0,0.0
1736,2,1,0.06,0.05,-0.07,28.32,0.09,23.99,0.0,0.0,0.0
1740,2,1,0.06,-0.27,-0.13,28.32,0.09,24.19,0.0,0.0,0.0
1744,2,1,0.06,0.05,-0.10,28.32,0.10,23.91,0.0,0.0,0.0
1748,2,1,0.06,-0.01,-0.08,28.32,0.09,24.24,0.0,0.0,0.0
1753,2,1,0.06,-0.34,-0.10,28.32,0.10,23.91,0.0,0.0,0.0
1757,2,1,0.06,0.05,-0.14,28.32,0.09,23.87,0.0,0.0,0.0
1761,2,1,0.06,-0.38,-0.09,28.32,0.09,24.40,0.0,0.0,0.0
1765,2,1,0.06,-0.14,-0.07,28.32,0.09,23.77,0.0,0.0,0.0
1769,2,1,0.06,0.05,-0.13,28.32,0.09,23.89,0.0,0.0,0.0
1773,2,1,0.06,-0.34,-0.10,28.32,0.09,23.95,0.0,0.0,0.0
1777,2,1,0.06,0.12,-0.13,28.32,0.10,23.83,0.0,0.0,0.0
1781,2,1,0.06,-0.21,-0.08,28.32,0.09,24.09,0.0,0.0,0.0
1785,2,1,0.06,0.32,-0.07,28.32,0.09,23.95,0.0,0.0,0.0
1789,2,1,0.06,-0.01,-0.13,28.32,0.09,23.83,0.0,0.0,0.0
1794,2,1,0.06,-0.08,-0.12,28.32,0.09,23.95,0.0,0.0,0.0
1798,2,1,0.06,-0.34,-0.08,28.32,0.09,24.15,0.0,0.0,0.0
1802,2,1,0.06,0.05,-0.13,28.32,0.09,24.03,0.0,0.0,0.0
1806,2,1,0.06,0.32,-0.08,28.32,0.10,23.71,0.0,0.0,0.0
1810,2,1,0.06,-0.21,-0.09,28.32,0.09,23.91,0.0,0.0,0.0
1814,2,1,0.06,0.05,-0.14,28.32,0.09,23.91,0.0,0.0,0.0
1818,2,1,0.06,-0.14,-0.15,28.32,0.08,23.93,0.0,0.0,0.0
1822,2,1,0.06,0.05,-0.10,28.32,0.08,23.95,0.0,0.0,0.0
1826,2,1,0.06,-0.21,-0.09,28.32,0.09,24.05,0.0,0.0,0.0
1830,2,1,0.06,0.32,-0.11,28.32,0.08,23.79,0.0,0.0,0.0
1835,2,1,0.06,-0.08,-0.10,28.32,0.09,23.89,0.0,0.0,0.0
1839,2,1,0.06,-0.01,-0.07,28.32,0.09,24.05,0.0,0.0,0.0
1843,2,1,0.06,0.25,-0.12,28.32,0.09,24.52,0.0,0.0,0.0
1847,2,1,0.06,-0.21,-0.08,28.32,0.10,23.85,0.0,0.0,0.0
1851,2,1,0.06,-0.14,-0.12,28.32,0.10,24.05,0.0,0.0,0.0
1855,2,1,0.06,0.05,-0.11,28.32,0.11,24.03,0.0,0.0,0.0
1859,2,1,0.06,-0.08,-0.08,28.32,0.12,23.95,0.0,0.0,0.0
1863,2,1,0.06,-0.01,-0.12,28.32,0.12,23.97,0.0,0.0,0.0
1867,2,1,0.06,0.25,-0.13,28.32,0.12,23.91,0.0,0.0,0.0
1871,2,1,0.06,-0.08,-0.09,28.32,0.13,23.83,0.0,0.0,0.0
1875,2,1,0.06,0.25,-0.12,28.32,0.12,23.91,0.0,0.0,0.0
1880,2,1,0.06,-0.01,-0.10,28.32,0.12,23.93,0.0,0.0,0.0
1884,2,1,0.06,0.25,-0.08,28.32,0.11,24.64,0.0,0.0,0.0
1888,2,1,0.06,0.05,-0.11,28.32,0.11,24.13,0.0,0.0,0.0
1892,2,1,0.06,-0.21,-0.15,28.32,0.11,23.95,0.0,0.0,0.0
1896,2,1,0.06,0.05,-0.13,28.32,0.10,23.89,0.0,0.0,0.0
1900,2,1,0.06,0.19,-0.08,28.32,0.10,23.95,0.0,0.0,0.0
1904,2,1,0.06,-0.08,-0.13,28.32,0.11,23.87,0.0,0.0,0.0
1908,2,1,0.06,-0.34,-0.13,28.32,0.10,23.89,0.0,0.0,0.0
1912,2,1,0.06,0.43,-0.09,28.32,0.10,23.99,0.0,0.0,0.0
1916,2,1,0.06,-0.01,-0.09,28.32,0.10,24.05,0.0,0.0,0.0
1921,2,1,0.06,-0.01,-0.11,28.32,0.09,24.05,0.0,0.0,0.0
1925,2,1,0.06,-0.21,-0.12,28.32,0.09,23.34,0.0,0.0,0.0
1929,2,1,0.06,0.12,-0.12,28.32,0.08,23.97,0.0,0.0,0.0
1933,2,1,0.06,-0.21,-0.12,28.32,0.07,24.21,0.0,0.0,0.0
1937,2,1,0.06,0.19,-0.11,28.32,0.07,23.89,0.0,0.0,0.0
1941,2,1,0.06,-0.01,-0.07,28.32,0.07,23.93,0.0,0.0,0.0
1945,2,1,0.06,-0.21,-0.09,28.32,0.07,23.89,0.0,0.0,0.0
1949,2,1,0.06,-0.01,-0.11,27.82,0.07,23.95,0.0,0.0,0.0
1953,2,1,0.06,-0.14,-0.14,27.82,0.07,23.85,0.0,0.0,0.0
1957,2,1,0.06,0.19,-0.05,27.82,0.07,24.01,0.0,0.0,0.0
1962,2,1,0.06,0.25,-0.11,27.82,0.08,23.95,0.0,0.0,0.0
1966,2,1,0.06,0.19,-0.15,27.82,0.08,23.85,0.0,0.0,0.0
1970,2,1,0.06,-0.14,-0.11,27.82,0.09,23.89,0.0,0.0,0.0
1974,2,1,0.06,-0.14,-0.07,27.82,0.09,24.24,0.0,0.0,0.0
1978,2,1,0.06,0.12,-0.12,27.82,0.09,23.95,0.0,0.0,0.0
1982,2,1,0.06,-0.21,-0.11,27.82,0.08,23.97,0.0,0.0,0.0
1986,2,1,0.06,-0.27,-0.11,27.82,0.09,23.91,0.0,0.0,0.0
1990,2,1,0.06,0.05,-0.13,27.82,0.09,23.85,0.0,0.0,0.0
1994,2,1,0.06,0.25,-0.14,27.82,0.08,23.89,0.0,0.0,0.0
1998,2,1,0.06,0.12,-0.08,27.82,0.07,23.85,0.0,0.0,0.0
2002,2,1,0.06,-0.14,-0.14,27.82,0.07,23.95,0.0,0.0,0.0
2007,2,1,0.06,-0.01,-0.12,27.82,0.07,23.99,0.0,0.0,0.0
2011,2,1,0.06,-0.14,-0.13,27.82,0.07,23.89,0.0,0.0,0.0
2015,2,1,0.06,0.25,-0.11,27.82,0.07,24.03,0.0,0.0,0.0
2019,2,1,0.06,-0.01,-0.09,27.82,0.07,23.95,0.0,0.0,0.0
2023,2,1,0.06,-0.14,-0.14,27.82,0.08,23.99,0.0,0.0,0.0
2027,2,1,0.06,-0.08,-0.12,27.82,0.08,23.89,0.0,0.0,0.0
2031,2,1,0.06,0.19,-0.10,27.82,0.09,24.15,0.0,0.0,0.0
2035,2,1,0.06,-0.27,-0.14,27.82,0.09,23.93,0.0,0.0,0.0
2039,2,1,0.06,0.25,-0.10,27.82,0.10,23.93,0.0,0.0,0.0
2043,2,1,0.06,0.12,-0.10,27.82,0.10,23.83,0.0,0.0,0.0
2048,2,1,0.06,-0.21,-0.10,27.82,0.10,24.03,0.0,0.0,0.0
2052,2,1,0.06,0.25,-0.09,27.82,0.10,23.81,0.0,0.0,0.0
2056,2,1,0.06,-0.27,-0.09,27.82,0.10,23.91,0.0,0.0,0.0
2060,2,1,0.06,0.12,-0.11,27.82,0.10,23.95,0.0,0.0,0.0
2064,2,1,0.06,-0.21,-0.09,28.40,0.09,24.05,0.0,0.0,0.0
2068,2,1,0.06,-0.14,-0.15,28.40,0.09,23.93,0.0,0.0,0.0
2072,2,1,0.06,0.19,-0.12,28.40,0.08,23.97,0.0,0.0,0.0
2076,2,1,0.06,0.12,-0.10,28.40,0.08,23.97,0.0,0.0,0.0
2080,2,1,0.06,-0.27,-0.10,28.40,0.08,23.87,0.0,0.0,0.0
2084,2,1,0.06,-0.01,-0.08,28.40,0.08,23.85,0.0,0.0,0.0
2089,2,1,0.06,-0.01,-0.12,28.40,0.07,23.97,0.0,0.0,0.0
2093,2,1,0.06,0.05,-0.11,28.40,0.08,23.97,0.0,0.0,0.0
2097,2,1,0.06,0.32,-0.13,27.90,0.08,23.95,0.0,0.0,0.0
2101,2,1,0.06,-0.01,-0.10,27.90,0.08,23.89,0.0,0.0,0.0
