time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
18255,2,1,0.07,0.05,-0.15,27.14,0.09,23.85,0.0,0.0,0.0
18259,2,1,0.07,-0.14,-0.13,27.14,0.09,23.87,0.0,0.0,0.0
18263,2,1,0.07,0.05,-0.15,27.14,0.09,25.32,0.0,0.0,0.0
18267,2,1,0.07,-0.14,-0.14,27.14,0.10,23.85,0.0,0.0,0.0
18272,2,1,0.07,0.05,-0.10,27.14,0.10,23.91,0.0,0.0,0.0
18276,2,1,0.07,-0.08,-0.16,27.14,0.10,23.85,0.0,0.0,0.0
18280,2,1,0.07,-0.38,-0.18,27.14,0.10,23.87,0.0,0.0,0.0
18284,2,1,0.07,-0.27,-0.13,27.14,0.10,23.81,0.0,0.0,0.0
18288,2,1,0.07,-0.01,-0.15,27.14,0.10,23.91,0.0,0.0,0.0
18292,2,1,0.07,-0.01,-0.17,27.14,0.11,23.89,0.0,0.0,0.0
18296,2,1,0.07,-0.14,-0.13,27.14,0.11,23.93,0.0,0.0,0.0
18300,2,1,0.07,-0.21,-0.15,27.14,0.12,23.91,0.0,0.0,0.0
18304,2,1,0.07,-0.08,-0.17,27.14,0.12,23.97,0.0,0.0,0.0
18308,2,1,0.07,-0.38,-0.15,27.14,0.12,23.93,0.0,0.0,0.0
18313,2,1,0.07,-0.14,-0.15,27.14,0.12,23.97,0.0,0.0,0.0
18317,2,1,0.07,0.05,-0.17,27.14,0.12,23.95,0.0,0.0,0.0
18321,2,1,0.07,-0.14,-0.15,27.14,0.12,23.85,0.0,0.0,0.0
18325,2,1,0.07,0.19,-0.15,27.14,0.12,23.89,0.0,0.0,0.0
18329,2,1,0.07,-0.08,-0.18,27.14,0.12,23.95,0.0,0.0,0.0
18333,2,1,0.07,0.05,-0.16,27.14,0.12,23.91,0.0,0.0,0.0
18337,2,1,0.07,-0.01,-0.15,27.14,0.11,23.79,0.0,0.0,0.0
18341,2,1,0.07,-0.21,-0.20,27.14,0.11,23.93,0.0,0.0,0.0
18345,2,1,0.07,0.19,-0.16,27.14,0.12,23.97,0.0,0.0,0.0
18349,2,1,0.07,0.12,-0.16,27.14,0.11,23.87,0.0,0.0,0.0
18353,2,1,0.07,0.19,-0.10,27.14,0.11,23.99,0.0,0.0,0.0
18358,2,1,0.07,0.12,-0.14,27.14,0.10,23.83,0.0,0.0,0.0
18362,2,1,0.07,-0.14,-0.14,27.14,0.09,23.89,0.0,0.0,0.0
