time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
8814,2,1,0.06,0.32,-0.07,28.47,0.09,23.75,0.0,0.0,0.0
8818,2,1,0.06,0.19,-0.09,28.47,0.10,23.87,0.0,0.0,0.0
8822,2,1,0.06,0.05,-0.05,28.47,0.09,23.56,0.0,0.0,0.0
8826,2,1,0.06,-0.01,-0.07,28.47,0.09,24.07,0.0,0.0,0.0
8830,2,1,0.06,-0.08,-0.09,28.47,0.09,23.56,0.0,0.0,0.0
8834,2,1,0.06,0.12,-0.09,28.47,0.10,23.81,0.0,0.0,0.0
8839,2,1,0.06,0.25,-0.04,28.47,0.10,23.77,0.0,0.0,0.0
8843,2,1,0.06,-0.14,-0.07,28.47,0.10,23.87,0.0,0.0,0.0
8847,2,1,0.06,-0.08,-0.07,28.47,0.10,23.83,0.0,0.0,0.0
8851,2,1,0.06,-0.21,-0.07,28.47,0.10,23.95,0.0,0.0,0.0
8855,2,1,0.06,0.12,-0.11,28.47,0.10,23.73,0.0,0.0,0.0
8859,2,1,0.06,0.12,-0.09,28.47,0.10,23.93,0.0,0.0,0.0
8863,2,1,0.06,-0.01,-0.07,28.47,0.10,23.83,0.0,0.0,0.0
8867,2,1,0.06,-0.08,-0.07,28.47,0.10,23.95,0.0,0.0,0.0
8871,2,1,0.06,-0.14,-0.05,28.47,0.10,23.91,0.0,0.0,0.0
8875,2,1,0.06,0.19,-0.03,28.47,0.09,23.89,0.0,0.0,0.0
8880,2,1,0.06,0.19,-0.07,28.47,0.10,23.95,0.0,0.0,0.0
8884,2,1,0.06,-0.01,-0.07,28.47,0.11,24.05,0.0,0.0,0.0
8888,2,1,0.06,0.05,-0.07,28.47,0.09,23.81,0.0,0.0,0.0
8892,2,1,0.06,-0.21,-0.06,28.47,0.09,23.93,0.0,0.0,0.0
8896,2,1,0.06,-0.08,-0.07,28.47,0.09,23.73,0.0,0.0,0.0
8900,2,1,0.06,-0.01,-0.06,28.47,0.09,23.87,0.0,0.0,0.0
8904,2,1,0.06,0.05,-0.05,28.47,0.09,23.85,0.0,0.0,0.0
8908,2,1,0.06,-0.14,-0.07,28.47,0.09,23.68,0.0,0.0,0.0
8912,2,1,0.06,0.05,-0.03,28.47,0.08,23.95,0.0,0.0,0.0
8916,2,1,0.06,0.12,-0.06,28.47,0.08,24.01,0.0,0.0,0.0
