time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
1204,2,1,0.07,0.32,-0.16,21.94,0.11,23.85,0.0,0.0,0.0
1208,2,1,0.07,-0.08,-0.21,21.94,0.11,23.93,0.0,0.0,0.0
1212,2,1,0.07,0.19,-0.19,21.94,0.11,23.77,0.0,0.0,0.0
1216,2,1,0.07,0.12,-0.19,21.94,0.11,24.03,0.0,0.0,0.0
1220,2,1,0.07,0.19,-0.21,21.94,0.11,22.95,0.0,0.0,0.0
1224,2,1,0.07,0.12,-0.19,21.94,0.11,23.97,0.0,0.0,0.0
1228,2,1,0.07,-0.01,-0.15,21.94,0.11,23.93,0.0,0.0,0.0
1232,2,1,0.07,-0.01,-0.19,21.94,0.10,23.77,0.0,0.0,0.0
1237,2,1,0.07,0.05,-0.17,21.94,0.10,23.83,0.0,0.0,0.0
1241,2,1,0.07,-0.34,-0.17,21.94,0.10,23.91,0.0,0.0,0.0
1245,2,1,0.07,-0.14,-0.16,21.94,0.10,24.03,0.0,0.0,0.0
1249,2,1,0.07,-0.21,-0.18,21.94,0.10,23.85,0.0,0.0,0.0
1253,2,1,0.07,-0.01,-0.21,21.94,0.09,23.83,0.0,0.0,0.0
1257,2,1,0.07,0.19,-0.18,21.94,0.10,24.07,0.0,0.0,0.0
1261,2,1,0.07,-0.21,-0.21,21.94,0.10,23.99,0.0,0.0,0.0
1265,2,1,0.07,0.05,-0.21,21.94,0.10,23.93,0.0,0.0,0.0
1269,2,1,0.07,-0.14,-0.20,21.94,0.10,23.91,0.0,0.0,0.0
1273,2,1,0.07,-0.08,-0.18,21.94,0.09,24.34,0.0,0.0,0.0
1277,2,1,0.07,0.12,-0.21,21.94,0.10,23.97,0.0,0.0,0.0
1282,2,1,0.07,0.32,-0.17,21.94,0.10,23.91,0.0,0.0,0.0
1286,2,1,0.07,-0.14,-0.20,21.94,0.10,24.01,0.0,0.0,0.0
