time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
15740,2,1,0.05,0.12,0.09,26.39,0.08,23.89,0.0,0.0,0.0
15744,2,1,0.05,0.05,0.05,26.39,0.08,23.85,0.0,0.0,0.0
15749,2,1,0.05,0.36,0.11,26.39,0.07,23.75,0.0,0.0,0.0
15753,2,1,0.05,0.25,0.07,26.39,0.07,23.95,0.0,0.0,0.0
15757,2,1,0.05,-0.21,0.07,26.39,0.07,23.87,0.0,0.0,0.0
15761,2,1,0.05,0.19,0.04,26.39,0.08,23.91,0.0,0.0,0.0
15765,2,1,0.05,-0.08,0.04,26.39,0.07,24.32,0.0,0.0,0.0
15769,2,1,0.05,0.05,0.05,26.39,0.07,23.81,0.0,0.0,0.0
15773,2,1,0.05,-0.21,0.09,26.39,0.08,23.99,0.0,0.0,0.0
15777,2,1,0.05,0.05,0.01,26.39,0.08,23.95,0.0,0.0,0.0
15781,2,1,0.05,0.25,0.05,26.39,0.09,23.77,0.0,0.0,0.0
15785,2,1,0.05,-0.01,0.05,26.39,0.08,23.91,0.0,0.0,0.0
15789,2,1,0.05,0.12,0.07,26.39,0.09,23.99,0.0,0.0,0.0
15794,2,1,0.05,-0.65,0.04,26.39,0.09,23.83,0.0,0.0,0.0
15798,2,1,0.05,-0.45,0.07,26.39,0.09,23.93,0.0,0.0,0.0
15802,2,1,0.05,0.05,0.03,26.39,0.09,23.07,0.0,0.0,0.0
15806,2,1,0.05,0.19,0.05,26.39,0.09,23.85,0.0,0.0,0.0
15810,2,1,0.05,-0.21,0.07,26.39,0.10,23.81,0.0,0.0,0.0
15814,2,1,0.05,-0.08,0.08,26.96,0.09,23.87,0.0,0.0,0.0
15818,2,1,0.05,-0.21,0.04,26.96,0.09,23.91,0.0,0.0,0.0
15822,2,1,0.05,-0.34,0.05,26.96,0.09,23.69,0.0,0.0,0.0
15826,2,1,0.05,0.19,0.05,26.96,0.10,23.89,0.0,0.0,0.0
15830,2,1,0.05,-0.21,0.07,26.96,0.09,23.73,0.0,0.0,0.0
15835,2,1,0.05,-0.21,0.10,26.96,0.09,23.81,0.0,0.0,0.0
15839,2,1,0.05,-0.38,0.06,26.96,0.10,23.85,0.0,0.0,0.0
15843,2,1,0.05,0.12,0.07,26.96,0.09,23.89,0.0,0.0,0.0
15847,2,1,0.05,-0.01,0.03,26.96,0.10,23.91,0.0,0.0,0.0
15851,2,1,0.05,-0.01,0.04,26.96,0.11,24.09,0.0,0.0,0.0
15855,2,1,0.05,-0.01,0.06,26.96,0.11,23.97,0.0,0.0,0.0
15859,2,1,0.05,-0.14,0.07,26.96,0.11,23.89,0.0,0.0,0.0
15863,2,1,0.05,-0.21,0.08,26.96,0.11,24.28,0.0,0.0,0.0
15867,2,1,0.05,0.12,0.03,26.96,0.11,23.93,0.0,0.0,0.0
15871,2,1,0.05,0.12,0.04,26.96,0.12,23.83,0.0,0.0,0.0
15875,2,1,0.05,0.12,0.08,26.96,0.11,23.89,0.0,0.0,0.0
15880,2,1,0.05,0.36,0.06,26.96,0.10,23.93,0.0,0.0,0.0
15884,2,1,0.05,0.12,0.01,26.96,0.11,24.85,0.0,0.0,0.0
15888,2,1,0.05,-0.08,0.10,26.96,0.10,23.89,0.0,0.0,0.0
15892,2,1,0.05,-0.34,0.07,26.96,0.09,23.97,0.0,0.0,0.0
15896,2,1,0.05,-0.27,0.02,26.96,0.09,23.62,0.0,0.0,0.0
15900,2,1,0.05,-0.01,0.07,26.96,0.09,24.01,0.0,0.0,0.0
15904,2,1,0.05,-0.21,0.04,26.96,0.10,23.83,0.0,0.0,0.0
15908,2,1,0.05,-0.14,0.03,26.96,0.09,24.36,0.0,0.0,0.0
15912,2,1,0.05,0.25,0.04,26.96,0.09,23.83,0.0,0.0,0.0
15916,2,1,0.05,0.25,0.07,26.96,0.08,23.89,0.0,0.0,0.0
15921,2,1,0.05,-0.27,0.05,26.96,0.08,23.81,0.0,0.0,0.0
15925,2,1,0.05,0.05,0.05,26.96,0.08,23.89,0.0,0.0,0.0
15929,2,1,0.05,0.12,0.06,26.96,0.08,23.81,0.0,0.0,0.0
15933,2,1,0.05,-0.34,0.08,26.96,0.09,24.03,0.0,0.0,0.0
15937,2,1,0.05,0.32,0.04,26.96,0.09,23.91,0.0,0.0,0.0
15941,2,1,0.05,0.19,0.04,26.96,0.09,23.97,0.0,0.0,0.0
15945,2,1,0.05,-0.27,0.06,26.96,0.08,23.93,0.0,0.0,0.0
15949,2,1,0.05,-0.01,0.07,26.96,0.09,23.85,0.0,0.0,0.0
15953,2,1,0.05,-0.21,0.05,26.96,0.09,23.73,0.0,0.0,0.0
15957,2,1,0.05,0.36,0.07,26.96,0.10,23.89,0.0,0.0,0.0
15962,2,1,0.05,-0.34,0.06,26.96,0.11,23.81,0.0,0.0,0.0
15966,2,1,0.05,0.19,0.07,26.96,0.10,23.77,0.0,0.0,0.0
15970,2,1,0.05,-0.14,0.06,26.96,0.10,23.89,0.0,0.0,0.0
15974,2,1,0.05,0.25,0.06,26.96,0.10,23.97,0.0,0.0,0.0
15978,2,1,0.05,0.12,0.05,26.96,0.09,23.62,0.0,0.0,0.0
15982,2,1,0.05,0.12,0.07,26.96,0.09,24.28,0.0,0.0,0.0
15986,2,1,0.05,-0.38,0.07,26.96,0.10,23.85,0.0,0.0,0.0
15990,2,1,0.05,0.19,0.07,26.96,0.10,23.91,0.0,0.0,0.0
15994,2,1,0.05,0.05,0.06,26.96,0.10,24.01,0.0,0.0,0.0
15998,2,1,0.05,-0.14,0.08,26.96,0.09,23.95,0.0,0.0,0.0
16002,2,1,0.05,-0.14,0.08,26.96,0.09,23.87,0.0,0.0,0.0
16007,2,1,0.05,0.19,0.02,26.96,0.09,23.83,0.0,0.0,0.0
16011,2,1,0.05,0.05,0.07,26.96,0.10,23.89,0.0,0.0,0.0
16015,2,1,0.05,-0.08,0.06,26.96,0.09,23.69,0.0,0.0,0.0
