time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
20074,2,1,0.07,-0.14,-0.17,27.09,0.10,23.91,0.0,0.0,0.0
20078,2,1,0.07,-0.27,-0.15,27.09,0.10,23.83,0.0,0.0,0.0
20082,2,1,0.07,0.32,-0.14,27.09,0.10,23.89,0.0,0.0,0.0
20086,2,1,0.07,-0.14,-0.15,27.09,0.10,23.79,0.0,0.0,0.0
20090,2,1,0.07,0.12,-0.16,27.09,0.10,23.85,0.0,0.0,0.0
20094,2,1,0.07,-0.01,-0.15,27.09,0.10,23.91,0.0,0.0,0.0
20098,2,1,0.07,0.12,-0.14,27.09,0.09,23.50,0.0,0.0,0.0
20103,2,1,0.07,0.12,-0.15,27.09,0.09,23.83,0.0,0.0,0.0
20107,2,1,0.07,0.05,-0.16,27.09,0.09,23.93,0.0,0.0,0.0
20111,2,1,0.07,0.05,-0.14,27.09,0.09,23.83,0.0,0.0,0.0
20115,2,1,0.07,0.05,-0.15,27.09,0.09,24.03,0.0,0.0,0.0
20119,2,1,0.07,0.05,-0.16,27.09,0.09,23.83,0.0,0.0,0.0
20123,2,1,0.07,0.19,-0.17,27.09,0.09,23.83,0.0,0.0,0.0
20127,2,1,0.07,0.56,-0.14,27.09,0.09,23.89,0.0,0.0,0.0
20131,2,1,0.07,-0.08,-0.13,27.09,0.08,23.91,0.0,0.0,0.0
20135,2,1,0.07,-0.01,-0.19,27.09,0.09,23.93,0.0,0.0,0.0
20139,2,1,0.07,-0.21,-0.16,27.09,0.09,24.09,0.0,0.0,0.0
20144,2,1,0.07,0.05,-0.12,27.09,0.09,23.81,0.0,0.0,0.0
20148,2,1,0.07,0.05,-0.14,27.09,0.08,23.87,0.0,0.0,0.0
20152,2,1,0.07,0.36,-0.16,27.09,0.08,23.79,0.0,0.0,0.0
20156,2,1,0.07,0.12,-0.18,27.09,0.09,23.79,0.0,0.0,0.0
20160,2,1,0.07,-0.14,-0.16,27.09,0.10,23.93,0.0,0.0,0.0
20164,2,1,0.07,0.25,-0.15,27.09,0.09,23.79,0.0,0.0,0.0
20168,2,1,0.07,-0.14,-0.11,27.09,0.09,23.91,0.0,0.0,0.0
20172,2,1,0.07,-0.27,-0.15,27.09,0.09,23.81,0.0,0.0,0.0
20176,2,1,0.07,-0.21,-0.15,27.09,0.08,23.83,0.0,0.0,0.0
20180,2,1,0.07,0.19,-0.12,27.09,0.08,23.83,0.0,0.0,0.0
20184,2,1,0.07,0.05,-0.16,27.09,0.09,23.85,0.0,0.0,0.0
20189,2,1,0.07,0.05,-0.14,27.09,0.09,23.93,0.0,0.0,0.0
20193,2,1,0.07,-0.01,-0.16,27.09,0.10,23.91,0.0,0.0,0.0
20197,2,1,0.07,-0.01,-0.14,27.09,0.09,23.91,0.0,0.0,0.0
20201,2,1,0.07,-0.01,-0.14,27.09,0.09,23.79,0.0,0.0,0.0
20205,2,1,0.07,0.05,-0.14,27.09,0.09,23.89,0.0,0.0,0.0
20209,2,1,0.07,0.05,-0.15,27.09,0.09,23.91,0.0,0.0,0.0
20213,2,1,0.07,-0.08,-0.14,27.09,0.09,23.93,0.0,0.0,0.0
20217,2,1,0.07,0.12,-0.20,27.09,0.09,23.95,0.0,0.0,0.0
20221,2,1,0.07,-0.38,-0.12,27.09,0.10,23.83,0.0,0.0,0.0
20225,2,1,0.07,0.05,-0.18,27.09,0.09,24.13,0.0,0.0,0.0
20230,2,1,0.07,-0.34,-0.14,27.09,0.09,23.95,0.0,0.0,0.0
20234,2,1,0.07,0.12,-0.18,27.09,0.09,23.89,0.0,0.0,0.0
20238,2,1,0.07,-0.08,-0.15,27.09,0.09,23.81,0.0,0.0,0.0
