time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
18014,2,1,0.06,-0.14,-0.07,27.89,0.11,23.95,0.0,0.0,0.0
18018,2,1,0.06,-0.14,-0.07,27.89,0.10,23.91,0.0,0.0,0.0
18022,2,1,0.06,0.19,-0.08,27.89,0.10,23.95,0.0,0.0,0.0
18026,2,1,0.06,-0.34,-0.07,27.89,0.10,23.99,0.0,0.0,0.0
18030,2,1,0.06,0.19,-0.07,27.89,0.09,23.69,0.0,0.0,0.0
18034,2,1,0.06,0.19,-0.08,27.89,0.09,24.01,0.0,0.0,0.0
18038,2,1,0.06,-0.14,-0.05,27.89,0.10,23.93,0.0,0.0,0.0
18042,2,1,0.06,-0.08,-0.07,27.89,0.09,23.89,0.0,0.0,0.0
18046,2,1,0.06,-0.08,-0.07,27.89,0.08,23.91,0.0,0.0,0.0
18050,2,1,0.06,0.19,-0.05,27.89,0.08,23.87,0.0,0.0,0.0
18055,2,1,0.06,0.05,-0.04,27.89,0.08,23.91,0.0,0.0,0.0
18059,2,1,0.06,-0.14,-0.04,27.89,0.08,23.85,0.0,0.0,0.0
18063,2,1,0.06,0.32,-0.10,27.89,0.08,23.83,0.0,0.0,0.0
18067,2,1,0.06,0.12,-0.07,27.89,0.08,23.85,0.0,0.0,0.0
18071,2,1,0.06,-0.01,-0.07,27.89,0.09,23.91,0.0,0.0,0.0
18075,2,1,0.06,-0.14,-0.07,27.89,0.10,23.81,0.0,0.0,0.0
18079,2,1,0.06,0.05,-0.07,27.89,0.10,24.07,0.0,0.0,0.0
18083,2,1,0.06,0.05,-0.07,27.89,0.11,24.07,0.0,0.0,0.0
18087,2,1,0.06,0.05,-0.03,27.89,0.12,23.93,0.0,0.0,0.0
18091,2,1,0.06,-0.27,-0.08,27.89,0.12,23.85,0.0,0.0,0.0
18095,2,1,0.06,0.12,-0.07,27.89,0.12,23.93,0.0,0.0,0.0
18100,2,1,0.06,-0.01,-0.05,27.89,0.12,23.83,0.0,0.0,0.0
18104,2,1,0.06,-0.14,-0.06,27.89,0.12,24.01,0.0,0.0,0.0
18108,2,1,0.06,-0.08,-0.07,27.89,0.12,23.91,0.0,0.0,0.0
18112,2,1,0.06,0.25,-0.10,27.89,0.13,24.09,0.0,0.0,0.0
18116,2,1,0.06,-0.21,-0.08,27.89,0.12,23.85,0.0,0.0,0.0
18120,2,1,0.06,-0.01,-0.04,27.89,0.12,23.97,0.0,0.0,0.0
18124,2,1,0.06,-0.21,-0.06,27.89,0.11,23.91,0.0,0.0,0.0
18128,2,1,0.06,0.25,-0.07,27.89,0.11,23.95,0.0,0.0,0.0
18132,2,1,0.06,-0.08,-0.06,27.89,0.11,24.09,0.0,0.0,0.0
18136,2,1,0.06,-0.01,-0.07,27.89,0.10,23.89,0.0,0.0,0.0
18140,2,1,0.06,0.05,-0.05,27.89,0.10,23.91,0.0,0.0,0.0
18145,2,1,0.06,-0.14,-0.08,27.89,0.09,23.91,0.0,0.0,0.0
18149,2,1,0.06,0.32,-0.07,27.89,0.09,23.89,0.0,0.0,0.0
18153,2,1,0.06,-0.14,-0.07,27.89,0.08,23.60,0.0,0.0,0.0
18157,2,1,0.06,-0.34,-0.07,27.89,0.09,23.99,0.0,0.0,0.0
18161,2,1,0.06,0.25,-0.06,27.89,0.09,23.93,0.0,0.0,0.0
18165,2,1,0.06,-0.21,-0.07,27.89,0.09,23.99,0.0,0.0,0.0
18169,2,1,0.06,0.12,-0.05,27.89,0.08,23.93,0.0,0.0,0.0
18173,2,1,0.06,0.12,-0.07,27.89,0.08,23.89,0.0,0.0,0.0
18177,2,1,0.06,-0.14,-0.05,27.89,0.09,23.81,0.0,0.0,0.0
18182,2,1,0.06,0.05,-0.09,27.89,0.09,23.83,0.0,0.0,0.0
18186,2,1,0.06,-0.08,-0.08,27.89,0.09,23.73,0.0,0.0,0.0
18190,2,1,0.06,0.36,-0.04,27.89,0.09,23.93,0.0,0.0,0.0
18194,2,1,0.06,-0.27,-0.04,27.89,0.09,23.85,0.0,0.0,0.0
18198,2,1,0.06,-0.14,-0.05,27.89,0.09,23.95,0.0,0.0,0.0
18202,2,1,0.06,-0.14,-0.07,27.37,0.09,23.91,0.0,0.0,0.0
18206,2,1,0.06,-0.01,-0.06,27.37,0.09,24.07,0.0,0.0,0.0
18210,2,1,0.06,-0.08,-0.10,27.37,0.10,23.93,0.0,0.0,0.0
18214,2,1,0.06,-0.14,-0.09,27.37,0.10,23.87,0.0,0.0,0.0
18218,2,1,0.06,-0.58,-0.06,27.37,0.09,23.89,0.0,0.0,0.0
18222,2,1,0.06,0.36,-0.05,27.37,0.09,24.40,0.0,0.0,0.0
18227,2,1,0.06,-0.08,-0.06,27.37,0.09,23.81,0.0,0.0,0.0
18231,2,1,0.06,-0.08,-0.08,27.37,0.09,23.81,0.0,0.0,0.0
