time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
19197,2,1,0.07,0.12,-0.15,27.46,0.08,23.97,0.0,0.0,0.0
19201,2,1,0.07,-0.08,-0.15,27.46,0.09,23.93,0.0,0.0,0.0
19205,2,1,0.07,-0.34,-0.13,27.46,0.09,23.83,0.0,0.0,0.0
19210,2,1,0.07,-0.45,-0.09,27.46,0.09,23.89,0.0,0.0,0.0
19214,2,1,0.07,-0.01,-0.15,27.46,0.09,23.93,0.0,0.0,0.0
19218,2,1,0.07,0.32,-0.15,27.46,0.08,23.85,0.0,0.0,0.0
19222,2,1,0.07,0.32,-0.15,27.46,0.08,24.22,0.0,0.0,0.0
19226,2,1,0.07,-0.08,-0.09,27.46,0.07,23.89,0.0,0.0,0.0
19230,2,1,0.07,0.05,-0.13,27.46,0.08,23.83,0.0,0.0,0.0
19234,2,1,0.07,-0.08,-0.16,27.46,0.09,24.13,0.0,0.0,0.0
19238,2,1,0.07,0.19,-0.15,27.46,0.09,23.79,0.0,0.0,0.0
19242,2,1,0.07,-0.01,-0.17,27.46,0.09,23.77,0.0,0.0,0.0
19246,2,1,0.07,0.12,-0.18,27.46,0.09,23.89,0.0,0.0,0.0
19251,2,1,0.07,-0.38,-0.12,27.46,0.09,23.85,0.0,0.0,0.0
19255,2,1,0.07,0.25,-0.17,27.46,0.09,23.95,0.0,0.0,0.0
19259,2,1,0.07,-0.01,-0.12,27.46,0.09,23.89,0.0,0.0,0.0
19263,2,1,0.07,-0.01,-0.14,27.46,0.08,23.77,0.0,0.0,0.0
19267,2,1,0.07,0.25,-0.16,27.46,0.10,23.77,0.0,0.0,0.0
19271,2,1,0.07,0.19,-0.15,27.46,0.09,23.93,0.0,0.0,0.0
19275,2,1,0.07,-0.21,-0.15,27.46,0.09,23.81,0.0,0.0,0.0
19279,2,1,0.07,0.36,-0.15,27.46,0.09,23.87,0.0,0.0,0.0
19283,2,1,0.07,-0.21,-0.14,27.46,0.09,23.79,0.0,0.0,0.0
19287,2,1,0.07,-0.01,-0.12,27.46,0.09,23.91,0.0,0.0,0.0
19291,2,1,0.07,0.12,-0.13,27.46,0.09,23.99,0.0,0.0,0.0
19296,2,1,0.07,-0.14,-0.14,27.46,0.10,24.01,0.0,0.0,0.0
19300,2,1,0.07,-0.14,-0.16,27.46,0.10,23.89,0.0,0.0,0.0
19304,2,1,0.07,-0.08,-0.12,27.46,0.11,23.89,0.0,0.0,0.0
19308,2,1,0.07,0.12,-0.11,27.46,0.10,23.77,0.0,0.0,0.0
19312,2,1,0.07,-0.38,-0.15,27.46,0.10,24.11,0.0,0.0,0.0
19316,2,1,0.07,0.32,-0.15,27.46,0.09,23.93,0.0,0.0,0.0
19320,2,1,0.07,-0.45,-0.16,27.46,0.09,23.91,0.0,0.0,0.0
19324,2,1,0.07,-0.01,-0.14,27.46,0.09,23.91,0.0,0.0,0.0
19328,2,1,0.07,0.05,-0.16,27.46,0.08,24.05,0.0,0.0,0.0
19332,2,1,0.07,0.05,-0.12,27.46,0.09,23.75,0.0,0.0,0.0
19337,2,1,0.07,-0.14,-0.15,27.46,0.07,23.87,0.0,0.0,0.0
19341,2,1,0.07,0.19,-0.15,27.46,0.08,23.89,0.0,0.0,0.0
19345,2,1,0.07,-0.21,-0.08,27.46,0.07,24.01,0.0,0.0,0.0
19349,2,1,0.07,-0.08,-0.15,27.46,0.08,23.91,0.0,0.0,0.0
19353,2,1,0.07,-0.14,-0.15,27.46,0.07,23.38,0.0,0.0,0.0
19357,2,1,0.07,-0.14,-0.17,27.46,0.08,24.03,0.0,0.0,0.0
19361,2,1,0.07,0.12,-0.13,27.46,0.09,24.03,0.0,0.0,0.0
19365,2,1,0.07,0.12,-0.12,27.46,0.10,23.89,0.0,0.0,0.0
19369,2,1,0.07,0.19,-0.14,27.46,0.10,23.95,0.0,0.0,0.0
19373,2,1,0.07,-0.34,-0.12,27.46,0.10,23.85,0.0,0.0,0.0
19378,2,1,0.07,0.32,-0.15,27.46,0.10,23.71,0.0,0.0,0.0
19382,2,1,0.07,-0.34,-0.15,27.46,0.10,23.93,0.0,0.0,0.0
19386,2,1,0.07,0.05,-0.15,27.46,0.09,24.03,0.0,0.0,0.0
19390,2,1,0.07,-0.01,-0.17,27.46,0.10,23.79,0.0,0.0,0.0
19394,2,1,0.07,-0.08,-0.15,27.46,0.10,23.79,0.0,0.0,0.0
19398,2,1,0.07,-0.14,-0.15,27.46,0.10,24.01,0.0,0.0,0.0
19402,2,1,0.07,0.19,-0.17,27.46,0.10,23.97,0.0,0.0,0.0
19406,2,1,0.07,-0.34,-0.12,27.46,0.09,24.01,0.0,0.0,0.0
19410,2,1,0.07,0.05,-0.12,27.46,0.08,23.77,0.0,0.0,0.0
19414,2,1,0.07,0.05,-0.15,27.46,0.07,23.58,0.0,0.0,0.0
19418,2,1,0.07,0.36,-0.14,27.46,0.07,23.75,0.0,0.0,0.0
19423,2,1,0.07,-0.08,-0.15,27.46,0.08,23.83,0.0,0.0,0.0
19427,2,1,0.07,0.12,-0.18,27.46,0.09,23.99,0.0,0.0,0.0
19431,2,1,0.07,-0.27,-0.15,27.46,0.08,23.71,0.0,0.0,0.0
19435,2,1,0.07,0.05,-0.17,27.46,0.08,23.79,0.0,0.0,0.0
19439,2,1,0.07,-0.21,-0.14,27.46,0.07,23.99,0.0,0.0,0.0
19443,2,1,0.07,0.05,-0.17,27.46,0.08,23.75,0.0,0.0,0.0
19447,2,1,0.07,0.05,-0.16,27.46,0.08,23.77,0.0,0.0,0.0
19451,2,1,0.07,-0.08,-0.18,27.46,0.09,23.89,0.0,0.0,0.0
19455,2,1,0.07,-0.14,-0.15,27.46,0.09,24.36,0.0,0.0,0.0
19459,2,1,0.07,-0.21,-0.15,27.46,0.10,23.79,0.0,0.0,0.0
19464,2,1,0.07,0.12,-0.14,27.46,0.10,23.87,0.0,0.0,0.0
19468,2,1,0.07,-0.14,-0.15,27.46,0.09,23.95,0.0,0.0,0.0
19472,2,1,0.07,0.36,-0.16,27.46,0.09,23.77,0.0,0.0,0.0
19476,2,1,0.07,-0.14,-0.16,27.46,0.10,23.99,0.0,0.0,0.0
19480,2,1,0.07,-0.21,-0.12,27.46,0.10,23.83,0.0,0.0,0.0
19484,2,1,0.07,-0.01,-0.11,27.46,0.09,23.52,0.0,0.0,0.0
19488,2,1,0.07,0.12,-0.13,27.46,0.09,23.93,0.0,0.0,0.0
19492,2,1,0.07,-0.08,-0.16,27.46,0.08,23.83,0.0,0.0,0.0
19496,2,1,0.07,-0.01,-0.15,27.46,0.08,23.85,0.0,0.0,0.0
19500,2,1,0.07,0.19,-0.15,27.46,0.08,23.99,0.0,0.0,0.0
19504,2,1,0.07,0.12,-0.16,27.46,0.09,23.95,0.0,0.0,0.0
19509,2,1,0.07,-0.21,-0.15,27.46,0.09,23.99,0.0,0.0,0.0
19513,2,1,0.07,0.32,-0.16,27.46,0.09,23.83,0.0,0.0,0.0
19517,2,1,0.07,-0.14,-0.10,27.46,0.08,23.87,0.0,0.0,0.0
19521,2,1,0.07,0.05,-0.16,27.46,0.08,23.99,0.0,0.0,0.0
19525,2,1,0.07,0.12,-0.17,27.46,0.09,23.79,0.0,0.0,0.0
19529,2,1,0.07,-0.01,-0.13,27.46,0.09,23.91,0.0,0.0,0.0
19533,2,1,0.07,0.05,-0.13,27.46,0.09,23.87,0.0,0.0,0.0
19537,2,1,0.07,-0.27,-0.13,27.46,0.09,23.91,0.0,0.0,0.0
19541,2,1,0.07,0.19,-0.16,27.46,0.07,23.97,0.0,0.0,0.0
19545,2,1,0.07,0.36,-0.16,27.46,0.08,23.87,0.0,0.0,0.0
19549,2,1,0.07,-0.21,-0.15,27.46,0.08,23.87,0.0,0.0,0.0
19554,2,1,0.07,0.05,-0.16,27.46,0.09,23.91,0.0,0.0,0.0
19558,2,1,0.07,-0.21,-0.13,27.46,0.10,23.99,0.0,0.0,0.0
19562,2,1,0.07,-0.08,-0.16,27.46,0.10,24.09,0.0,0.0,0.0
19566,2,1,0.07,-0.21,-0.16,27.46,0.09,23.71,0.0,0.0,0.0
19570,2,1,0.07,0.05,-0.15,27.46,0.09,24.19,0.0,0.0,0.0
19574,2,1,0.07,0.05,-0.15,27.46,0.10,23.99,0.0,0.0,0.0
19578,2,1,0.07,-0.01,-0.15,27.46,0.10,23.83,0.0,0.0,0.0
19582,2,1,0.07,0.25,-0.14,27.46,0.11,23.81,0.0,0.0,0.0
19586,2,1,0.07,-0.21,-0.15,27.46,0.09,23.95,0.0,0.0,0.0
19590,2,1,0.07,0.05,-0.15,27.46,0.10,23.87,0.0,0.0,0.0
19595,2,1,0.07,0.05,-0.19,27.46,0.10,23.95,0.0,0.0,0.0
19599,2,1,0.07,0.05,-0.13,27.46,0.10,23.77,0.0,0.0,0.0
19603,2,1,0.07,0.05,-0.18,27.46,0.09,24.40,0.0,0.0,0.0
19607,2,1,0.07,-0.08,-0.13,27.46,0.09,23.89,0.0,0.0,0.0
19611,2,1,0.07,0.05,-0.15,27.46,0.10,23.85,0.0,0.0,0.0
19615,2,1,0.07,-0.14,-0.15,27.46,0.09,23.69,0.0,0.0,0.0
19619,2,1,0.07,0.36,-0.15,27.46,0.10,23.99,0.0,0.0,0.0
19623,2,1,0.07,-0.01,-0.18,27.46,0.10,23.87,0.0,0.0,0.0
19627,2,1,0.07,0.25,-0.12,27.46,0.10,23.79,0.0,0.0,0.0
19631,2,1,0.07,0.19,-0.13,27.46,0.10,23.79,0.0,0.0,0.0
19636,2,1,0.07,-0.14,-0.14,27.46,0.09,23.85,0.0,0.0,0.0
19640,2,1,0.07,-0.08,-0.15,27.46,0.09,23.95,0.0,0.0,0.0
19644,2,1,0.07,0.12,-0.17,27.46,0.10,23.83,0.0,0.0,0.0
19648,2,1,0.07,0.19,-0.15,27.46,0.10,23.77,0.0,0.0,0.0
19652,2,1,0.07,0.12,-0.15,27.46,0.09,23.93,0.0,0.0,0.0
19656,2,1,0.07,-0.01,-0.17,27.46,0.10,23.66,0.0,0.0,0.0
19660,2,1,0.07,-0.21,-0.13,27.46,0.09,23.77,0.0,0.0,0.0
19664,2,1,0.07,-0.08,-0.15,27.46,0.09,23.91,0.0,0.0,0.0
19668,2,1,0.07,-0.01,-0.15,27.46,0.09,23.91,0.0,0.0,0.0
19672,2,1,0.07,-0.34,-0.12,27.46,0.09,23.73,0.0,0.0,0.0
19677,2,1,0.07,0.05,-0.13,27.46,0.09,23.05,0.0,0.0,0.0
19681,2,1,0.07,-0.08,-0.15,27.46,0.10,23.81,0.0,0.0,0.0
19685,2,1,0.07,0.19,-0.15,27.46,0.10,23.95,0.0,0.0,0.0
19689,2,1,0.07,0.12,-0.15,27.46,0.10,23.75,0.0,0.0,0.0
19693,2,1,0.07,-0.14,-0.15,27.46,0.10,23.87,0.0,0.0,0.0
19697,2,1,0.07,0.12,-0.18,27.46,0.10,23.89,0.0,0.0,0.0
19701,2,1,0.07,0.05,-0.17,27.46,0.10,23.95,0.0,0.0,0.0
19705,2,1,0.07,0.32,-0.15,27.46,0.10,23.83,0.0,0.0,0.0
19709,2,1,0.07,-0.21,-0.14,27.46,0.10,23.89,0.0,0.0,0.0
19713,2,1,0.07,0.05,-0.19,27.46,0.11,23.95,0.0,0.0,0.0
19717,2,1,0.07,-0.01,-0.15,27.46,0.10,23.95,0.0,0.0,0.0
19722,2,1,0.07,-0.27,-0.16,27.46,0.09,23.83,0.0,0.0,0.0
19726,2,1,0.07,-0.21,-0.17,27.46,0.10,23.95,0.0,0.0,0.0
19730,2,1,0.07,-0.27,-0.16,27.46,0.10,23.95,0.0,0.0,0.0
19734,2,1,0.07,-0.08,-0.15,27.46,0.10,23.87,0.0,0.0,0.0
19738,2,1,0.07,0.12,-0.15,27.46,0.09,23.85,0.0,0.0,0.0
19742,2,1,0.07,-0.01,-0.18,27.46,0.09,23.89,0.0,0.0,0.0
19746,2,1,0.07,0.05,-0.18,27.46,0.09,24.09,0.50,0.10,0.70
19750,2,1,0.07,-0.08,-0.15,27.46,0.09,23.77,0.50,-0.10,-0.70
19754,2,1,0.07,-0.01,-0.18,27.46,0.09,24.03,0.50,-0.10,-0.70
19759,2,1,0.07,-0.08,-0.14,27.46,0.09,23.87,0.49,-0.10,-0.70
19763,2,1,0.07,0.25,-0.14,27.46,0.16,24.07,0.49,-0.10,-0.70
19767,2,1,0.07,-0.34,-0.17,27.46,0.21,23.85,0.49,-0.10,-0.70
19771,2,1,0.07,0.25,-0.15,27.46,0.27,23.97,0.48,-0.10,-0.70
19775,2,1,0.07,-0.08,-0.16,27.46,0.32,23.75,0.48,-0.10,-0.70
19779,2,1,0.07,3.00,2.93,27.97,0.37,24.05,0.47,-0.10,-0.70
19783,2,1,0.09,4.41,1.49,27.97,0.40,23.81,0.46,-0.10,-0.70
19788,2,1,0.10,3.77,1.89,27.97,0.43,23.89,0.46,-0.10,-0.70
19792,2,1,0.12,3.13,1.97,27.97,0.46,23.99,0.45,-0.10,-0.70
19796,2,1,0.13,2.43,2.27,27.28,0.50,23.97,0.44,-0.10,-0.70
19800,2,1,0.13,0.63,2.80,27.28,0.52,23.91,0.43,-0.10,-0.70
19804,2,1,0.14,-0.14,2.93,27.28,0.47,23.73,0.42,-0.10,-0.70
19808,2,1,0.14,-0.01,2.62,27.28,0.44,23.89,0.41,-0.10,-0.70
19812,2,1,0.14,0.76,2.34,27.28,0.39,23.89,0.40,-0.10,-0.70
19816,2,1,0.14,1.33,1.90,27.28,0.35,23.83,0.39,-0.10,-0.70
19820,2,1,0.14,1.59,1.34,27.28,0.30,23.93,0.38,-0.10,-0.70
19824,2,1,0.15,2.67,1.03,27.28,0.27,24.19,0.36,-0.10,-0.70
19829,2,1,0.16,2.67,0.91,27.28,0.25,23.83,0.35,-0.10,-0.70
19833,2,1,0.18,3.07,0.70,27.28,0.21,23.77,0.33,-0.10,-0.70
19837,2,1,0.19,3.31,0.40,27.28,0.19,23.89,0.32,-0.10,-0.70
19841,2,1,0.20,2.54,0.28,27.28,0.16,23.91,0.30,-0.10,-0.70
19845,2,1,0.21,2.30,0.20,27.28,0.14,23.68,0.29,-0.10,-0.70
19849,2,1,0.23,2.36,0.11,27.28,0.11,23.83,0.27,-0.10,-0.70
19853,2,1,0.23,2.67,-0.08,27.28,0.10,23.85,0.26,-0.10,-0.70
19857,2,1,0.24,2.03,-0.24,26.73,0.10,23.89,0.24,-0.10,-0.70
19861,2,1,0.25,1.59,-0.42,26.73,0.08,23.95,0.23,-0.10,-0.70
19865,2,1,0.26,1.77,-0.79,26.73,0.08,23.83,0.21,-0.10,-0.70
19869,2,1,0.27,1.73,-0.78,26.73,0.07,23.75,0.19,-0.10,-0.70
19874,2,1,0.27,1.59,-1.05,26.73,0.07,23.81,0.18,-0.10,-0.70
19878,2,1,0.28,1.77,-1.38,26.73,0.07,23.81,0.15,-0.10,-0.70
19882,2,1,0.29,1.73,-1.63,26.73,0.08,24.09,0.14,-0.10,-0.70
19886,2,1,0.29,1.53,-1.67,26.73,0.10,23.73,0.12,-0.10,-0.70
19890,2,1,0.30,1.20,-1.89,26.73,0.12,23.83,0.10,-0.10,-0.70
19894,2,1,0.31,1.07,-2.11,26.73,0.15,23.85,0.08,-0.10,-0.70
19898,2,1,0.31,0.89,-2.13,26.73,0.19,23.89,0.06,-0.10,-0.70
19902,2,1,0.31,0.82,-2.13,26.73,0.24,23.89,0.05,-0.10,-0.70
19906,2,1,0.32,-0.27,-2.15,26.73,0.27,23.93,0.03,-0.10,-0.70
19910,2,1,0.32,-0.38,-2.25,26.73,0.31,23.95,0.01,-0.10,-0.70
