time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
18153,2,1,0.07,0.43,-0.11,27.60,0.09,23.93,0.0,0.0,0.0
18157,2,1,0.07,0.05,-0.18,27.60,0.08,23.87,0.0,0.0,0.0
18161,2,1,0.07,-0.08,-0.15,27.60,0.09,23.85,0.0,0.0,0.0
18165,2,1,0.07,-0.01,-0.16,27.60,0.09,23.79,0.0,0.0,0.0
18169,2,1,0.07,-0.27,-0.15,27.60,0.09,23.81,0.0,0.0,0.0
18173,2,1,0.07,-0.14,-0.18,27.60,0.10,23.89,0.0,0.0,0.0
18177,2,1,0.07,-0.14,-0.15,27.60,0.10,23.93,0.0,0.0,0.0
18181,2,1,0.07,0.12,-0.15,27.60,0.10,23.81,0.0,0.0,0.0
18186,2,1,0.07,-0.27,-0.15,27.60,0.11,23.87,0.0,0.0,0.0
18190,2,1,0.07,-0.01,-0.16,27.60,0.10,23.85,0.0,0.0,0.0
18194,2,1,0.07,-0.01,-0.16,27.60,0.11,24.05,0.0,0.0,0.0
18198,2,1,0.07,0.05,-0.14,27.60,0.11,23.85,0.0,0.0,0.0
18202,2,1,0.07,-0.08,-0.18,27.60,0.10,23.83,0.0,0.0,0.0
18206,2,1,0.07,-0.01,-0.15,27.60,0.10,23.69,0.0,0.0,0.0
18210,2,1,0.07,-0.21,-0.14,27.60,0.10,23.85,0.0,0.0,0.0
18214,2,1,0.07,-0.01,-0.17,27.60,0.10,23.83,0.0,0.0,0.0
18218,2,1,0.07,-0.01,-0.15,27.60,0.10,23.95,0.0,0.0,0.0
18223,2,1,0.07,-0.01,-0.14,27.60,0.09,23.93,0.0,0.0,0.0
18227,2,1,0.07,-0.08,-0.18,27.60,0.08,23.93,0.0,0.0,0.0
18231,2,1,0.07,0.25,-0.17,27.60,0.08,23.71,0.0,0.0,0.0
18235,2,1,0.07,0.12,-0.15,27.60,0.09,23.83,0.0,0.0,0.0
18239,2,1,0.07,-0.21,-0.19,27.60,0.09,23.93,0.0,0.0,0.0
18243,2,1,0.07,-0.14,-0.15,27.60,0.09,23.85,0.0,0.0,0.0
18247,2,1,0.07,0.19,-0.13,27.60,0.08,23.81,0.0,0.0,0.0
18251,2,1,0.07,0.05,-0.15,27.60,0.09,23.75,0.0,0.0,0.0
18255,2,1,0.07,-0.08,-0.13,27.60,0.10,23.77,0.0,0.0,0.0
18259,2,1,0.07,-0.01,-0.15,27.60,0.09,23.91,0.0,0.0,0.0
18263,2,1,0.07,0.36,-0.14,27.60,0.09,23.91,0.0,0.0,0.0
18267,2,1,0.07,0.05,-0.18,27.60,0.09,23.81,0.0,0.0,0.0
18272,2,1,0.07,-0.14,-0.18,27.60,0.10,23.89,0.0,0.0,0.0
18276,2,1,0.07,-0.38,-0.14,27.60,0.08,23.87,0.0,0.0,0.0
18280,2,1,0.07,0.19,-0.15,27.60,0.09,24.09,0.0,0.0,0.0
18284,2,1,0.07,0.05,-0.15,27.60,0.09,23.85,0.0,0.0,0.0
18288,2,1,0.07,-0.21,-0.15,27.60,0.10,23.81,0.0,0.0,0.0
18292,2,1,0.07,-0.08,-0.16,27.60,0.09,23.87,0.0,0.0,0.0
18296,2,1,0.07,-0.34,-0.16,27.60,0.08,23.91,0.0,0.0,0.0
18300,2,1,0.07,-0.01,-0.17,27.60,0.09,23.83,0.0,0.0,0.0
18304,2,1,0.07,-0.14,-0.17,27.60,0.09,23.87,0.0,0.0,0.0
18308,2,1,0.07,-0.21,-0.18,27.60,0.07,23.73,0.0,0.0,0.0
18313,2,1,0.07,-0.21,-0.17,27.60,0.07,23.83,0.0,0.0,0.0
18317,2,1,0.07,-0.08,-0.15,27.60,0.09,23.87,0.0,0.0,0.0
18321,2,1,0.07,0.25,-0.14,27.60,0.09,23.81,0.0,0.0,0.0
18325,2,1,0.07,-0.01,-0.15,27.60,0.08,23.97,0.0,0.0,0.0
18329,2,1,0.07,0.12,-0.18,27.60,0.08,23.93,0.0,0.0,0.0
18333,2,1,0.07,-0.34,-0.15,27.60,0.09,23.93,0.0,0.0,0.0
18337,2,1,0.07,0.05,-0.17,27.60,0.09,24.07,0.0,0.0,0.0
18341,2,1,0.07,-0.21,-0.16,27.60,0.10,23.99,0.0,0.0,0.0
18345,2,1,0.07,-0.14,-0.15,27.60,0.10,23.89,0.0,0.0,0.0
18349,2,1,0.07,-0.01,-0.13,27.60,0.11,23.81,0.0,0.0,0.0
18353,2,1,0.07,-0.27,-0.15,27.60,0.10,23.83,0.0,0.0,0.0
18358,2,1,0.07,-0.01,-0.16,27.60,0.10,23.73,0.0,0.0,0.0
18362,2,1,0.07,-0.08,-0.18,27.60,0.10,23.91,0.0,0.0,0.0
18366,2,1,0.07,0.19,-0.13,27.60,0.10,23.71,0.0,0.0,0.0
