time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
3637,2,0,0.02,-0.01,-0.00,29.26,0.05,23.95,0.0,0.0,0.0
3641,2,0,0.02,-0.38,-0.00,29.26,0.05,23.93,0.0,0.0,0.0
3645,2,0,0.02,-0.08,-0.00,29.26,0.05,23.38,0.0,0.0,0.0
3649,2,0,0.02,-0.14,-0.00,29.26,0.05,24.22,0.0,0.0,0.0
3653,2,0,0.02,0.12,-0.00,29.26,0.04,23.87,0.0,0.0,0.0
3657,2,0,0.02,-0.21,-0.00,29.26,0.04,23.77,0.0,0.0,0.0
3661,2,0,0.02,-0.21,-0.00,29.26,0.05,23.81,0.0,0.0,0.0
3665,2,0,0.02,-0.08,-0.00,29.26,0.05,23.99,0.0,0.0,0.0
3669,2,0,0.02,-0.38,-0.00,29.26,0.06,25.28,0.0,0.0,0.0
3674,2,0,0.02,-0.01,-0.00,29.26,0.06,23.83,0.0,0.0,0.0
3678,2,0,0.02,0.19,-0.00,29.26,0.07,24.01,0.0,0.0,0.0
3682,2,0,0.02,0.25,-0.00,29.26,0.07,23.77,0.0,0.0,0.0
3686,2,0,0.02,0.25,-0.00,29.26,0.07,25.89,0.0,0.0,0.0
3690,2,0,0.02,-0.27,-0.00,29.26,0.07,23.83,0.0,0.0,0.0
3694,2,0,0.02,-0.21,-0.00,29.26,0.07,24.09,0.0,0.0,0.0
3698,2,0,0.02,-0.27,-0.00,29.26,0.07,23.85,0.0,0.0,0.0
3702,2,0,0.02,-0.14,-0.00,29.26,0.07,23.99,0.0,0.0,0.0
3706,2,0,0.02,-0.14,-0.00,29.26,0.07,23.95,0.0,0.0,0.0
3710,2,0,0.02,0.05,-0.00,29.26,0.06,23.91,0.0,0.0,0.0
3715,2,0,0.02,-0.08,-0.00,29.26,0.06,23.89,0.0,0.0,0.0
3719,2,0,0.02,0.12,-0.00,29.26,0.05,23.85,0.0,0.0,0.0
3723,2,0,0.02,-0.27,-0.00,29.26,0.05,23.95,0.0,0.0,0.0
3727,2,0,0.02,-0.27,-0.00,29.26,0.05,24.30,0.0,0.0,0.0
3731,2,0,0.02,-0.14,-0.00,29.26,0.05,23.85,0.0,0.0,0.0
3735,2,0,0.02,0.19,-0.00,29.26,0.06,25.72,0.0,0.0,0.0
3739,2,0,0.02,-0.01,-0.00,29.26,0.06,23.91,0.0,0.0,0.0
3743,2,0,0.02,0.12,-0.00,29.26,0.06,22.85,0.0,0.0,0.0
3747,2,0,0.02,-0.14,-0.00,29.26,0.05,24.09,0.0,0.0,0.0
3751,2,0,0.02,0.19,-0.00,29.26,0.06,24.74,0.0,0.0,0.0
3755,2,0,0.02,0.25,-0.00,29.26,0.07,24.01,0.0,0.0,0.0
3760,2,0,0.02,0.19,-0.00,29.26,0.06,23.97,0.0,0.0,0.0
3764,2,0,0.02,-0.08,-0.00,29.26,0.07,23.91,0.0,0.0,0.0
3768,2,0,0.02,0.05,-0.00,29.26,0.08,23.64,0.0,0.0,0.0
3772,2,0,0.02,-0.34,-0.00,29.26,0.07,26.17,0.0,0.0,0.0
3776,2,0,0.02,0.32,-0.00,29.26,0.07,23.68,0.0,0.0,0.0
3780,2,0,0.02,-0.08,-0.00,29.26,0.08,23.83,0.0,0.0,0.0
3784,2,0,0.02,0.05,-0.00,29.26,0.07,23.85,0.0,0.0,0.0
3788,2,0,0.02,-0.08,-0.00,29.26,0.08,23.75,0.0,0.0,0.0
3792,2,0,0.02,0.05,-0.00,29.26,0.08,23.66,0.0,0.0,0.0
3796,2,0,0.02,0.32,-0.00,29.26,0.09,23.89,0.0,0.0,0.0
3801,2,0,0.02,0.19,-0.00,29.26,0.09,23.77,0.0,0.0,0.0
3805,2,0,0.02,0.19,-0.00,29.26,0.09,23.85,0.0,0.0,0.0
3809,2,0,0.02,-0.34,-0.00,29.26,0.08,24.15,0.0,0.0,0.0
3813,2,0,0.02,-0.08,-0.00,29.26,0.07,23.87,0.0,0.0,0.0
3817,2,0,0.02,0.19,-0.00,29.26,0.08,24.56,0.0,0.0,0.0
3821,2,0,0.02,-0.27,-0.00,29.26,0.07,23.60,0.0,0.0,0.0
3825,2,0,0.02,0.05,-0.00,29.26,0.08,23.79,0.0,0.0,0.0
3829,2,0,0.02,0.25,-0.00,29.26,0.07,24.34,0.0,0.0,0.0
3833,2,0,0.02,0.19,-0.00,29.26,0.07,23.79,0.0,0.0,0.0
3837,2,0,0.02,0.12,-0.00,29.26,0.06,23.75,0.0,0.0,0.0
3841,2,0,0.02,0.25,-0.00,29.26,0.06,23.69,0.0,0.0,0.0
3846,2,0,0.02,-0.01,-0.00,29.26,0.06,23.91,0.0,0.0,0.0
3850,2,0,0.02,0.05,-0.00,29.26,0.06,23.95,0.0,0.0,0.0
3854,2,0,0.02,-0.21,-0.00,29.26,0.06,23.91,0.0,0.0,0.0
3858,2,0,0.02,-0.08,-0.00,29.26,0.07,23.97,0.0,0.0,0.0
3862,2,0,0.02,-0.14,-0.00,29.26,0.07,23.71,0.0,0.0,0.0
3866,2,0,0.02,-0.27,-0.00,29.26,0.07,23.95,0.0,0.0,0.0
3870,2,0,0.02,0.12,-0.00,29.26,0.07,24.07,0.0,0.0,0.0
3874,2,0,0.02,0.25,-0.00,29.26,0.08,23.93,0.0,0.0,0.0
3878,2,0,0.02,0.25,-0.00,29.26,0.09,24.05,0.0,0.0,0.0
3882,2,0,0.02,0.12,-0.00,29.26,0.08,23.69,0.0,0.0,0.0
3887,2,0,0.02,0.05,-0.00,29.26,0.08,23.87,0.0,0.0,0.0
3891,2,0,0.02,0.25,-0.00,29.26,0.09,23.95,0.0,0.0,0.0
3895,2,0,0.02,0.05,-0.00,29.26,0.09,23.97,0.0,0.0,0.0
3899,2,0,0.02,0.25,-0.00,29.26,0.08,24.01,0.0,0.0,0.0
3903,2,0,0.02,0.25,-0.00,29.26,0.08,23.95,0.0,0.0,0.0
3907,2,0,0.02,-0.08,-0.00,29.26,0.08,24.75,0.0,0.0,0.0
3911,2,0,0.02,0.05,-0.00,29.26,0.08,23.99,0.0,0.0,0.0
3915,2,0,0.02,-0.08,-0.00,29.26,0.07,23.93,0.0,0.0,0.0
3919,2,0,0.02,-0.01,-0.00,29.26,0.07,23.85,0.0,0.0,0.0
3923,2,0,0.02,0.12,-0.00,29.26,0.06,23.87,0.0,0.0,0.0
3927,2,0,0.02,-0.14,-0.00,29.26,0.06,23.68,0.0,0.0,0.0
3932,2,0,0.02,-0.08,-0.00,29.26,0.06,23.89,0.0,0.0,0.0
3936,2,0,0.02,-0.08,-0.00,29.26,0.07,23.93,0.0,0.0,0.0
3940,2,0,0.02,0.12,-0.00,29.26,0.07,24.66,0.0,0.0,0.0
3944,2,0,0.02,-0.38,-0.00,29.26,0.07,25.36,0.0,0.0,0.0
3948,2,0,0.02,-0.08,-0.00,29.26,0.07,23.91,0.0,0.0,0.0
3952,2,0,0.02,-0.01,-0.00,29.26,0.07,25.19,0.0,0.0,0.0
3956,2,0,0.02,0.05,-0.00,29.26,0.08,23.93,0.0,0.0,0.0
3960,2,0,0.02,-0.27,-0.00,29.26,0.08,23.87,0.0,0.0,0.0
3964,2,0,0.02,0.19,-0.00,29.26,0.08,23.77,0.0,0.0,0.0
3968,2,0,0.02,0.12,-0.00,29.26,0.09,24.05,0.0,0.0,0.0
3973,2,0,0.02,0.32,-0.00,29.26,0.08,24.01,0.0,0.0,0.0
3977,2,0,0.02,-0.01,-0.00,29.26,0.07,23.85,0.0,0.0,0.0
3981,2,0,0.02,-0.27,-0.00,29.26,0.07,23.24,0.0,0.0,0.0
3985,2,0,0.02,-0.01,-0.00,29.26,0.08,23.83,0.0,0.0,0.0
3989,2,0,0.02,-0.01,-0.00,29.26,0.08,23.91,0.0,0.0,0.0
3993,2,0,0.02,-0.08,-0.00,29.26,0.08,23.85,0.0,0.0,0.0
3997,2,0,0.02,0.12,-0.00,29.26,0.08,23.87,0.0,0.0,0.0
4001,2,0,0.02,-0.14,-0.00,29.26,0.07,24.09,0.0,0.0,0.0
4005,2,0,0.02,-0.14,-0.00,29.26,0.07,23.97,0.0,0.0,0.0
4009,2,0,0.02,0.12,-0.00,29.26,0.08,23.71,0.0,0.0,0.0
4013,2,0,0.02,-0.08,-0.00,29.26,0.09,23.91,0.0,0.0,0.0
4018,2,0,0.02,-0.14,-0.00,29.26,0.09,23.79,0.0,0.0,0.0
4022,2,0,0.02,-0.01,-0.00,29.26,0.09,24.03,0.0,0.0,0.0
4026,2,0,0.02,0.19,-0.00,29.26,0.09,23.89,0.0,0.0,0.0
4030,2,0,0.02,0.05,-0.00,29.26,0.10,23.91,0.0,0.0,0.0
4034,2,0,0.02,-0.14,-0.00,29.26,0.09,23.85,0.0,0.0,0.0
4038,2,0,0.02,-0.21,-0.00,29.26,0.09,23.44,0.0,0.0,0.0
4042,2,0,0.02,-0.08,-0.00,29.26,0.09,24.01,0.0,0.0,0.0
4046,2,0,0.02,0.05,-0.00,29.26,0.08,23.91,0.0,0.0,0.0
4050,2,0,0.02,0.19,-0.00,29.26,0.08,23.77,0.0,0.0,0.0
4054,2,0,0.02,-0.08,-0.00,29.26,0.07,23.95,0.0,0.0,0.0
4059,2,0,0.02,0.12,-0.00,29.26,0.07,23.87,0.0,0.0,0.0
4063,2,0,0.02,0.43,-0.00,29.26,0.06,23.93,0.0,0.0,0.0
4067,2,0,0.02,-0.01,-0.00,29.26,0.06,23.87,0.0,0.0,0.0
4071,2,0,0.02,-0.08,-0.00,29.26,0.05,23.95,0.0,0.0,0.0
4075,2,0,0.02,0.05,-0.00,29.26,0.05,23.77,0.0,0.0,0.0
4079,2,0,0.02,-0.01,-0.00,29.26,0.06,23.99,0.0,0.0,0.0
4083,2,0,0.02,-0.27,-0.00,29.26,0.07,23.91,0.0,0.0,0.0
4087,2,0,0.02,0.12,-0.00,29.26,0.07,24.60,0.0,0.0,0.0
4091,2,0,0.02,-0.14,-0.00,29.26,0.07,25.40,0.0,0.0,0.0
4095,2,0,0.02,0.05,-0.00,29.26,0.07,23.83,0.0,0.0,0.0
4100,2,0,0.02,0.05,-0.00,29.26,0.07,23.87,0.0,0.0,0.0
4104,2,0,0.02,0.19,-0.00,29.26,0.07,23.87,0.0,0.0,0.0
4108,2,0,0.02,-0.01,-0.00,29.26,0.08,23.81,0.0,0.0,0.0
4112,2,0,0.02,0.05,-0.00,29.26,0.08,23.91,0.0,0.0,0.0
4116,2,0,0.02,0.05,-0.00,29.26,0.08,23.91,0.0,0.0,0.0
4120,2,0,0.02,0.19,-0.00,29.26,0.08,25.54,0.0,0.0,0.0
4124,2,0,0.02,0.05,-0.00,29.26,0.07,23.87,0.0,0.0,0.0
4128,2,0,0.02,0.12,-0.00,29.26,0.06,25.36,0.0,0.0,0.0
4132,2,0,0.02,-0.21,-0.00,29.26,0.05,23.95,0.0,0.0,0.0
4136,2,0,0.02,-0.27,-0.00,29.26,0.06,23.85,0.0,0.0,0.0
4140,2,0,0.02,-0.27,-0.00,29.26,0.06,23.91,0.0,0.0,0.0
4145,2,0,0.02,-0.27,-0.00,29.26,0.07,23.87,0.0,0.0,0.0
4149,2,0,0.02,-0.01,-0.00,29.26,0.06,23.77,0.0,0.0,0.0
4153,2,0,0.02,0.25,-0.00,29.26,0.06,24.01,0.0,0.0,0.0
4157,2,0,0.02,0.36,-0.00,29.26,0.06,23.03,0.0,0.0,0.0
4161,2,0,0.02,0.05,-0.00,29.26,0.06,23.81,0.0,0.0,0.0
4165,2,0,0.02,0.05,-0.00,29.26,0.06,24.01,0.0,0.0,0.0
4169,2,0,0.02,0.12,-0.00,29.26,0.06,23.30,0.0,0.0,0.0
4173,2,0,0.02,0.12,-0.00,29.26,0.06,23.95,0.0,0.0,0.0
4177,2,0,0.02,-0.01,-0.00,29.26,0.06,24.07,0.0,0.0,0.0
4181,2,0,0.02,0.19,-0.00,29.26,0.06,23.87,0.0,0.0,0.0
4186,2,0,0.02,-0.34,-0.00,29.26,0.06,23.89,0.0,0.0,0.0
4190,2,0,0.02,-0.14,-0.00,29.26,0.07,23.97,0.0,0.0,0.0
4194,2,0,0.02,0.25,-0.00,29.26,0.07,23.93,0.0,0.0,0.0
4198,2,0,0.02,0.12,-0.00,29.26,0.07,23.81,0.0,0.0,0.0
4202,2,0,0.02,-0.08,-0.00,29.26,0.06,23.83,0.0,0.0,0.0
