time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
6275,2,1,0.05,0.05,0.03,26.30,0.11,23.93,0.0,0.0,0.0
6279,2,1,0.05,0.12,0.03,26.30,0.11,23.95,0.0,0.0,0.0
6283,2,1,0.05,-0.01,0.04,26.30,0.12,23.91,0.0,0.0,0.0
6287,2,1,0.05,-0.14,0.01,26.30,0.12,23.89,0.0,0.0,0.0
6291,2,1,0.05,-0.14,0.01,26.30,0.12,23.97,0.0,0.0,0.0
6295,2,1,0.05,0.05,0.05,26.30,0.11,23.81,0.0,0.0,0.0
6299,2,1,0.05,-0.01,-0.00,26.30,0.10,23.95,0.0,0.0,0.0
6303,2,1,0.05,-0.21,-0.01,26.30,0.10,23.85,0.0,0.0,0.0
6307,2,1,0.05,0.32,-0.00,26.30,0.09,23.95,0.0,0.0,0.0
6311,2,1,0.05,0.05,0.02,26.30,0.09,23.99,0.0,0.0,0.0
6315,2,1,0.05,-0.21,0.05,26.30,0.09,23.87,0.0,0.0,0.0
6320,2,1,0.05,-0.01,0.01,26.30,0.09,23.87,0.0,0.0,0.0
6324,2,1,0.05,-0.14,0.02,26.30,0.08,23.97,0.0,0.0,0.0
6328,2,1,0.05,0.05,0.05,26.30,0.07,24.11,0.0,0.0,0.0
6332,2,1,0.05,0.12,0.05,26.30,0.08,23.89,0.0,0.0,0.0
6336,2,1,0.05,-0.14,0.04,26.30,0.09,23.99,0.0,0.0,0.0
6340,2,1,0.05,0.19,0.02,26.30,0.10,24.30,0.0,0.0,0.0
6344,2,1,0.05,0.05,0.03,26.30,0.11,23.93,0.0,0.0,0.0
6348,2,1,0.05,-0.01,-0.00,26.30,0.11,23.85,0.0,0.0,0.0
6352,2,1,0.05,0.12,0.05,26.30,0.11,23.87,0.0,0.0,0.0
6356,2,1,0.05,-0.14,0.01,26.30,0.11,23.91,0.0,0.0,0.0
6361,2,1,0.05,0.36,0.00,26.30,0.11,23.77,0.0,0.0,0.0
6365,2,1,0.05,-0.01,0.02,26.30,0.11,22.95,0.0,0.0,0.0
6369,2,1,0.05,-0.21,-0.02,26.30,0.11,23.66,0.0,0.0,0.0
6373,2,1,0.05,-0.21,0.03,26.30,0.11,23.81,0.0,0.0,0.0
6377,2,1,0.05,-0.21,0.01,26.30,0.10,23.85,0.0,0.0,0.0
6381,2,1,0.05,0.05,-0.00,26.30,0.09,23.87,0.0,0.0,0.0
6385,2,1,0.05,-0.27,0.02,26.30,0.09,23.77,0.0,0.0,0.0
6389,2,1,0.05,-0.01,0.03,26.30,0.09,23.85,0.0,0.0,0.0
6393,2,1,0.05,0.12,0.00,26.30,0.10,23.83,0.0,0.0,0.0
6397,2,1,0.05,-0.14,0.01,26.30,0.10,23.87,0.0,0.0,0.0
6402,2,1,0.05,-0.34,0.02,26.30,0.10,23.91,0.0,0.0,0.0
6406,2,1,0.05,-0.01,0.01,26.30,0.10,23.85,0.0,0.0,0.0
6410,2,1,0.05,-0.38,0.07,26.30,0.11,24.19,0.0,0.0,0.0
6414,2,1,0.05,-0.27,-0.01,26.30,0.11,23.83,0.0,0.0,0.0
6418,2,1,0.05,-0.08,0.00,26.30,0.12,24.05,0.0,0.0,0.0
6422,2,1,0.05,0.19,-0.03,26.30,0.13,24.01,0.0,0.0,0.0
6426,2,1,0.05,-0.01,0.03,26.30,0.12,24.03,0.0,0.0,0.0
6430,2,1,0.05,0.19,0.01,26.30,0.12,23.87,0.0,0.0,0.0
