time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
15404,2,1,0.04,0.12,0.17,26.01,0.10,23.62,0.0,0.0,0.0
15409,2,1,0.04,-0.27,0.11,26.01,0.10,23.87,0.0,0.0,0.0
15413,2,1,0.04,-0.27,0.16,26.01,0.10,24.01,0.0,0.0,0.0
15417,2,1,0.04,-0.27,0.10,26.01,0.11,23.89,0.0,0.0,0.0
15421,2,1,0.04,-0.01,0.15,26.01,0.11,23.68,0.0,0.0,0.0
15425,2,1,0.04,-0.38,0.16,26.01,0.10,23.73,0.0,0.0,0.0
15429,2,1,0.04,0.05,0.13,26.01,0.11,23.95,0.0,0.0,0.0
15433,2,1,0.04,-0.01,0.10,26.01,0.10,23.99,0.0,0.0,0.0
15437,2,1,0.04,0.32,0.17,26.01,0.09,23.75,0.0,0.0,0.0
15441,2,1,0.04,-0.01,0.15,26.01,0.10,23.93,0.0,0.0,0.0
15445,2,1,0.04,0.05,0.15,26.01,0.10,23.83,0.0,0.0,0.0
15449,2,1,0.04,0.05,0.11,26.01,0.11,23.91,0.0,0.0,0.0
15454,2,1,0.04,-0.08,0.16,26.01,0.11,23.97,0.0,0.0,0.0
15458,2,1,0.04,0.43,0.13,26.01,0.11,23.93,0.0,0.0,0.0
15462,2,1,0.04,-0.14,0.13,26.01,0.11,23.79,0.0,0.0,0.0
15466,2,1,0.04,-0.21,0.12,26.01,0.11,23.89,0.0,0.0,0.0
15470,2,1,0.04,-0.08,0.15,26.01,0.11,23.91,0.0,0.0,0.0
15474,2,1,0.04,0.25,0.15,26.01,0.11,24.62,0.0,0.0,0.0
15478,2,1,0.04,-0.01,0.11,26.01,0.12,23.87,0.0,0.0,0.0
15482,2,1,0.04,0.05,0.15,26.01,0.11,23.93,0.0,0.0,0.0
15486,2,1,0.04,-0.34,0.12,26.01,0.11,23.93,0.0,0.0,0.0
15490,2,1,0.04,-0.01,0.20,26.01,0.10,23.85,0.0,0.0,0.0
15495,2,1,0.04,0.12,0.15,26.01,0.09,23.91,0.0,0.0,0.0
15499,2,1,0.04,0.12,0.17,26.01,0.08,23.89,0.0,0.0,0.0
15503,2,1,0.04,0.32,0.14,26.01,0.08,23.87,0.0,0.0,0.0
15507,2,1,0.04,-0.08,0.10,26.01,0.08,23.93,0.0,0.0,0.0
15511,2,1,0.04,0.12,0.15,26.01,0.08,23.73,0.0,0.0,0.0
15515,2,1,0.04,0.05,0.14,26.01,0.09,23.87,0.0,0.0,0.0
15519,2,1,0.04,-0.08,0.12,26.01,0.09,23.48,0.0,0.0,0.0
15523,2,1,0.04,-0.08,0.15,26.01,0.09,24.03,0.0,0.0,0.0
15527,2,1,0.04,-0.21,0.15,26.01,0.10,23.97,0.0,0.0,0.0
15531,2,1,0.04,-0.01,0.15,26.01,0.10,23.87,0.0,0.0,0.0
15536,2,1,0.04,-0.27,0.19,26.01,0.10,23.89,0.0,0.0,0.0
15540,2,1,0.04,-0.08,0.15,26.01,0.10,23.83,0.0,0.0,0.0
15544,2,1,0.04,0.05,0.16,26.01,0.11,23.89,0.0,0.0,0.0
15548,2,1,0.04,-0.14,0.11,26.01,0.11,23.99,0.0,0.0,0.0
15552,2,1,0.04,-0.27,0.13,26.01,0.11,23.89,0.0,0.0,0.0
15556,2,1,0.04,-0.14,0.09,26.01,0.11,23.79,0.0,0.0,0.0
15560,2,1,0.04,0.05,0.15,26.01,0.10,23.73,0.0,0.0,0.0
15564,2,1,0.04,0.19,0.13,26.01,0.10,23.93,0.0,0.0,0.0
15568,2,1,0.04,-0.52,0.20,26.01,0.10,24.03,0.0,0.0,0.0
15572,2,1,0.04,0.32,0.13,26.01,0.10,24.07,0.0,0.0,0.0
15576,2,1,0.04,-0.01,0.12,26.01,0.11,24.75,0.0,0.0,0.0
15581,2,1,0.04,0.05,0.12,26.01,0.11,24.01,0.0,0.0,0.0
15585,2,1,0.04,0.25,0.14,26.01,0.11,23.85,0.0,0.0,0.0
15589,2,1,0.04,-0.34,0.16,26.01,0.11,23.99,0.0,0.0,0.0
15593,2,1,0.04,0.12,0.18,26.01,0.12,23.91,0.0,0.0,0.0
15597,2,1,0.04,0.25,0.15,26.01,0.12,23.79,0.0,0.0,0.0
15601,2,1,0.04,0.05,0.14,26.01,0.11,23.77,0.0,0.0,0.0
15605,2,1,0.04,-0.08,0.20,26.01,0.11,23.77,0.0,0.0,0.0
15609,2,1,0.04,-0.21,0.14,26.01,0.12,23.91,0.0,0.0,0.0
15613,2,1,0.04,0.12,0.14,26.01,0.11,24.07,0.0,0.0,0.0
15617,2,1,0.04,-0.14,0.15,26.01,0.10,24.01,0.0,0.0,0.0
15622,2,1,0.04,-0.14,0.13,26.01,0.10,23.89,0.0,0.0,0.0
15626,2,1,0.04,-0.01,0.17,26.01,0.10,23.95,0.0,0.0,0.0
15630,2,1,0.04,-0.08,0.15,26.01,0.10,23.99,0.0,0.0,0.0
15634,2,1,0.04,0.12,0.13,26.01,0.10,23.77,0.0,0.0,0.0
15638,2,1,0.04,-0.14,0.15,26.01,0.10,23.87,0.0,0.0,0.0
15642,2,1,0.04,-0.21,0.16,26.01,0.10,23.83,0.0,0.0,0.0
15646,2,1,0.04,-0.34,0.14,26.01,0.10,23.83,0.0,0.0,0.0
