time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
17411,2,1,0.06,-0.27,-0.05,29.24,0.08,23.79,0.0,0.0,0.0
17416,2,1,0.06,0.12,-0.10,29.24,0.09,23.77,0.0,0.0,0.0
17420,2,1,0.06,0.05,-0.08,29.24,0.09,23.99,0.0,0.0,0.0
17424,2,1,0.06,0.12,-0.04,29.24,0.09,23.85,0.0,0.0,0.0
17428,2,1,0.06,0.05,-0.05,29.24,0.08,23.95,0.0,0.0,0.0
17432,2,1,0.06,-0.38,-0.04,29.24,0.07,23.93,0.0,0.0,0.0
17436,2,1,0.06,-0.14,-0.09,29.24,0.07,23.83,0.0,0.0,0.0
17440,2,1,0.06,-0.14,-0.08,29.24,0.07,24.56,0.0,0.0,0.0
17444,2,1,0.06,0.05,-0.11,29.24,0.07,24.28,0.0,0.0,0.0
17448,2,1,0.06,-0.21,-0.05,28.57,0.06,23.79,0.0,0.0,0.0
17452,2,1,0.06,-0.27,-0.08,28.57,0.07,23.99,0.0,0.0,0.0
17456,2,1,0.06,-0.01,-0.07,28.57,0.07,23.97,0.0,0.0,0.0
17461,2,1,0.06,0.05,-0.06,28.57,0.07,24.58,0.0,0.0,0.0
17465,2,1,0.06,0.19,-0.07,28.57,0.07,23.81,0.0,0.0,0.0
17469,2,1,0.06,0.25,-0.07,28.57,0.07,24.03,0.0,0.0,0.0
17473,2,1,0.06,0.19,-0.07,28.57,0.07,23.93,0.0,0.0,0.0
17477,2,1,0.06,0.12,-0.07,28.57,0.08,23.89,0.0,0.0,0.0
17481,2,1,0.06,0.05,-0.07,28.57,0.07,23.87,0.0,0.0,0.0
17485,2,1,0.06,0.12,-0.07,28.57,0.07,23.89,0.0,0.0,0.0
17489,2,1,0.06,-0.38,-0.07,28.57,0.08,23.99,0.0,0.0,0.0
17493,2,1,0.06,-0.14,-0.07,28.57,0.07,23.79,0.0,0.0,0.0
17497,2,1,0.06,0.05,-0.07,28.57,0.06,23.83,0.0,0.0,0.0
17502,2,1,0.06,-0.38,-0.07,28.57,0.06,23.91,0.0,0.0,0.0
17506,2,1,0.06,-0.14,-0.07,28.57,0.06,23.81,0.0,0.0,0.0
17510,2,1,0.06,0.05,-0.03,28.57,0.07,23.87,0.0,0.0,0.0
17514,2,1,0.06,0.12,-0.06,28.57,0.07,23.83,0.0,0.0,0.0
17518,2,1,0.06,0.12,-0.07,28.57,0.07,23.89,0.0,0.0,0.0
17522,2,1,0.06,0.05,-0.07,28.57,0.07,23.85,0.0,0.0,0.0
17526,2,1,0.06,-0.34,-0.06,28.57,0.07,23.95,0.0,0.0,0.0
17530,2,1,0.06,0.19,-0.05,28.57,0.08,23.87,0.0,0.0,0.0
17534,2,1,0.06,0.19,-0.06,28.57,0.09,23.93,0.0,0.0,0.0
17538,2,1,0.06,0.25,-0.10,28.57,0.09,23.89,0.0,0.0,0.0
17542,2,1,0.06,-0.01,-0.06,28.57,0.09,23.91,0.0,0.0,0.0
17547,2,1,0.06,-0.21,-0.05,28.57,0.09,23.99,0.0,0.0,0.0
17551,2,1,0.06,-0.01,-0.09,28.57,0.09,23.83,0.0,0.0,0.0
17555,2,1,0.06,-0.08,-0.07,29.08,0.09,23.75,0.0,0.0,0.0
17559,2,1,0.06,0.05,-0.02,29.08,0.07,23.87,0.0,0.0,0.0
17563,2,1,0.06,-0.08,-0.09,29.08,0.08,23.95,0.0,0.0,0.0
17567,2,1,0.06,-0.14,-0.07,29.08,0.08,23.91,0.0,0.0,0.0
17571,2,1,0.06,-0.14,-0.09,29.08,0.08,23.83,0.0,0.0,0.0
17575,2,1,0.06,0.12,-0.05,29.08,0.07,23.85,0.0,0.0,0.0
17579,2,1,0.06,0.12,-0.06,29.08,0.08,23.95,0.0,0.0,0.0
17583,2,1,0.06,0.12,-0.05,29.08,0.07,23.68,0.0,0.0,0.0
17588,2,1,0.06,0.12,-0.07,29.08,0.07,23.85,0.0,0.0,0.0
17592,2,1,0.06,-0.45,-0.08,28.54,0.07,23.83,0.0,0.0,0.0
17596,2,1,0.06,0.36,-0.09,28.54,0.08,23.91,0.0,0.0,0.0
17600,2,1,0.06,-0.27,-0.10,28.54,0.09,23.89,0.0,0.0,0.0
17604,2,1,0.06,-0.08,-0.07,28.54,0.08,23.83,0.0,0.0,0.0
17608,2,1,0.06,0.05,-0.06,28.54,0.08,23.97,0.0,0.0,0.0
17612,2,1,0.06,-0.08,-0.01,28.54,0.08,23.87,0.0,0.0,0.0
17616,2,1,0.06,0.12,-0.07,28.54,0.08,23.91,0.0,0.0,0.0
17620,2,1,0.06,0.32,-0.06,28.54,0.08,24.15,0.0,0.0,0.0
17624,2,1,0.06,-0.38,-0.08,28.54,0.09,23.85,0.0,0.0,0.0
17629,2,1,0.06,0.25,-0.04,28.54,0.09,23.68,0.0,0.0,0.0
17633,2,1,0.06,0.12,-0.04,28.54,0.09,23.73,0.0,0.0,0.0
