time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
32673,2,1,0.06,-0.38,-0.03,28.88,0.09,23.91,0.0,0.0,0.0
32677,2,1,0.06,-0.08,-0.07,28.88,0.09,23.77,0.0,0.0,0.0
32681,2,1,0.06,0.12,-0.06,28.88,0.09,23.81,0.0,0.0,0.0
32685,2,1,0.06,0.12,-0.04,28.88,0.08,23.87,0.0,0.0,0.0
32689,2,1,0.06,-0.14,-0.07,28.88,0.07,23.58,0.0,0.0,0.0
32693,2,1,0.06,-0.45,-0.07,28.88,0.07,23.54,0.0,0.0,0.0
32698,2,1,0.06,-0.14,-0.02,28.88,0.07,23.97,0.0,0.0,0.0
32702,2,1,0.06,0.12,-0.07,28.88,0.06,23.91,0.0,0.0,0.0
32706,2,1,0.06,0.19,-0.09,28.88,0.06,23.81,0.0,0.0,0.0
32710,2,1,0.06,-0.08,-0.03,28.88,0.06,23.77,0.0,0.0,0.0
32714,2,1,0.06,-0.14,-0.10,28.88,0.07,24.01,0.0,0.0,0.0
32718,2,1,0.06,-0.01,-0.06,28.88,0.07,23.89,0.0,0.0,0.0
32722,2,1,0.06,-0.27,-0.07,28.88,0.07,23.93,0.0,0.0,0.0
32726,2,1,0.06,0.05,-0.09,28.88,0.07,23.95,0.0,0.0,0.0
32730,2,1,0.06,-0.08,-0.08,28.88,0.08,23.83,0.0,0.0,0.0
32735,2,1,0.06,0.19,-0.08,28.88,0.08,23.83,0.0,0.0,0.0
32739,2,1,0.06,-0.34,-0.06,28.88,0.08,23.77,0.0,0.0,0.0
32743,2,1,0.06,-0.21,-0.04,28.88,0.07,23.97,0.0,0.0,0.0
32747,2,1,0.06,0.12,-0.07,28.88,0.07,23.93,0.0,0.0,0.0
32751,2,1,0.06,0.32,-0.05,28.88,0.07,23.89,0.0,0.0,0.0
32755,2,1,0.06,0.25,-0.07,28.88,0.07,23.89,0.0,0.0,0.0
32759,2,1,0.06,0.12,-0.03,28.88,0.07,24.03,0.0,0.0,0.0
32763,2,1,0.06,-0.01,-0.09,28.88,0.07,23.91,0.0,0.0,0.0
32767,2,1,0.06,-0.27,-0.03,28.88,0.07,24.99,0.0,0.0,0.0
32771,2,1,0.06,0.05,-0.06,28.88,0.07,23.71,0.0,0.0,0.0
32775,2,1,0.06,-0.21,-0.05,28.88,0.07,23.95,0.0,0.0,0.0
32779,2,1,0.06,0.12,-0.07,28.88,0.07,23.83,0.0,0.0,0.0
32784,2,1,0.06,-0.01,-0.05,28.88,0.07,24.03,0.0,0.0,0.0
32788,2,1,0.06,-0.27,-0.07,28.88,0.07,23.77,0.0,0.0,0.0
32792,2,1,0.06,0.12,-0.06,28.88,0.07,23.91,0.0,0.0,0.0
32796,2,1,0.06,-0.21,-0.08,28.88,0.06,23.91,0.0,0.0,0.0
32800,2,1,0.06,0.25,-0.07,28.88,0.07,23.99,0.0,0.0,0.0
32804,2,1,0.06,0.05,-0.05,28.88,0.07,23.95,0.0,0.0,0.0
32808,2,1,0.06,-0.08,-0.05,28.88,0.07,23.85,0.0,0.0,0.0
32812,2,1,0.06,-0.21,-0.01,28.88,0.06,23.89,0.0,0.0,0.0
32816,2,1,0.06,0.19,-0.07,28.88,0.06,24.03,0.0,0.0,0.0
32820,2,1,0.06,-0.21,-0.07,28.88,0.06,23.87,0.0,0.0,0.0
32825,2,1,0.06,0.12,-0.02,28.88,0.07,23.91,0.0,0.0,0.0
32829,2,1,0.06,-0.38,-0.04,28.88,0.07,24.32,0.0,0.0,0.0
32833,2,1,0.06,0.05,-0.08,28.88,0.08,23.83,0.0,0.0,0.0
32837,2,1,0.06,0.19,-0.11,28.88,0.08,23.91,0.0,0.0,0.0
32841,2,1,0.06,-0.01,-0.06,28.88,0.08,23.87,0.0,0.0,0.0
32845,2,1,0.06,-0.08,-0.04,28.88,0.08,23.83,0.0,0.0,0.0
32849,2,1,0.06,0.12,-0.07,28.88,0.08,23.89,0.0,0.0,0.0
32853,2,1,0.06,-0.14,-0.06,28.88,0.09,23.85,0.0,0.0,0.0
32857,2,1,0.06,-0.14,-0.07,28.88,0.09,23.64,0.0,0.0,0.0
32861,2,1,0.06,-0.08,-0.07,28.88,0.09,23.73,0.0,0.0,0.0
32865,2,1,0.06,-0.01,-0.08,28.88,0.08,23.91,0.0,0.0,0.0
32870,2,1,0.06,-0.21,-0.07,28.88,0.08,24.05,0.0,0.0,0.0
32874,2,1,0.06,0.25,-0.06,28.88,0.08,24.03,0.0,0.0,0.0
32878,2,1,0.06,0.05,-0.09,28.88,0.09,23.93,0.0,0.0,0.0
32882,2,1,0.06,-0.14,-0.05,28.88,0.09,23.91,0.0,0.0,0.0
32886,2,1,0.06,0.32,-0.07,28.88,0.08,23.81,0.0,0.0,0.0
32890,2,1,0.06,-0.01,-0.02,28.88,0.09,23.83,0.0,0.0,0.0
32894,2,1,0.06,-0.21,-0.07,28.88,0.09,23.87,0.0,0.0,0.0
32898,2,1,0.06,0.12,-0.05,28.88,0.09,23.85,0.0,0.0,0.0
32902,2,1,0.06,-0.27,-0.08,28.88,0.09,23.77,0.0,0.0,0.0
32906,2,1,0.06,-0.08,-0.07,28.88,0.09,23.89,0.0,0.0,0.0
32911,2,1,0.06,-0.08,-0.11,28.88,0.09,23.89,0.0,0.0,0.0
32915,2,1,0.06,0.05,-0.07,28.88,0.08,23.83,0.0,0.0,0.0
32919,2,1,0.06,-0.01,-0.07,28.88,0.08,23.77,0.0,0.0,0.0
32923,2,1,0.06,-0.14,-0.07,28.88,0.07,24.01,0.0,0.0,0.0
32927,2,1,0.06,0.32,-0.07,28.88,0.07,23.91,0.0,0.0,0.0
32931,2,1,0.06,-0.08,-0.05,28.88,0.07,23.79,0.0,0.0,0.0
32935,2,1,0.06,-0.27,-0.06,28.88,0.07,23.83,0.0,0.0,0.0
32939,2,1,0.06,0.19,-0.08,28.88,0.06,23.93,0.0,0.0,0.0
32943,2,1,0.06,-0.38,-0.05,28.88,0.06,23.71,0.0,0.0,0.0
32947,2,1,0.06,-0.01,-0.06,28.88,0.06,23.91,0.0,0.0,0.0
32951,2,1,0.06,0.05,-0.07,28.88,0.07,23.81,0.0,0.0,0.0
32956,2,1,0.06,0.49,-0.07,28.88,0.07,23.89,0.0,0.0,0.0
