time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
1232,2,1,0.04,-0.14,0.12,22.09,0.09,23.99,0.0,0.0,0.0
1237,2,1,0.04,-0.34,0.13,22.09,0.09,24.03,0.0,0.0,0.0
1241,2,1,0.04,0.05,0.14,22.09,0.09,23.93,0.0,0.0,0.0
1245,2,1,0.04,-0.21,0.11,22.09,0.09,23.64,0.0,0.0,0.0
1249,2,1,0.04,-0.01,0.11,22.09,0.10,23.91,0.0,0.0,0.0
1253,2,1,0.04,-0.08,0.14,22.09,0.09,24.03,0.0,0.0,0.0
1257,2,1,0.04,-0.21,0.13,22.09,0.10,23.93,0.0,0.0,0.0
1261,2,1,0.04,0.12,0.12,22.09,0.10,23.93,0.0,0.0,0.0
1265,2,1,0.04,-0.08,0.15,22.09,0.11,24.30,0.0,0.0,0.0
1269,2,1,0.04,0.25,0.15,22.09,0.11,24.05,0.0,0.0,0.0
1273,2,1,0.04,-0.14,0.14,22.09,0.10,23.87,0.0,0.0,0.0
1277,2,1,0.04,0.25,0.15,22.09,0.10,23.81,0.0,0.0,0.0
1282,2,1,0.04,-0.21,0.14,22.09,0.11,24.05,0.0,0.0,0.0
1286,2,1,0.04,0.25,0.12,22.09,0.10,23.99,0.0,0.0,0.0
1290,2,1,0.04,-0.01,0.17,22.09,0.10,23.91,0.0,0.0,0.0
1294,2,1,0.04,0.25,0.14,22.09,0.10,23.83,0.0,0.0,0.0
1298,2,1,0.04,-0.21,0.15,22.09,0.11,23.85,0.0,0.0,0.0
1302,2,1,0.04,0.05,0.14,22.09,0.11,23.97,0.0,0.0,0.0
1306,2,1,0.04,-0.08,0.14,22.09,0.11,23.77,0.0,0.0,0.0
1310,2,1,0.04,-0.08,0.15,22.09,0.11,24.09,0.0,0.0,0.0
1314,2,1,0.04,0.12,0.13,22.09,0.11,23.79,0.0,0.0,0.0
1318,2,1,0.04,-0.27,0.11,22.09,0.12,24.28,0.0,0.0,0.0
1323,2,1,0.04,-0.01,0.15,22.09,0.11,23.83,0.0,0.0,0.0
1327,2,1,0.04,0.05,0.15,22.09,0.11,23.93,0.0,0.0,0.0
1331,2,1,0.04,0.05,0.14,22.09,0.11,23.87,0.0,0.0,0.0
1335,2,1,0.04,0.05,0.14,22.09,0.11,23.97,0.0,0.0,0.0
1339,2,1,0.04,0.05,0.14,22.09,0.10,23.91,0.0,0.0,0.0
1343,2,1,0.04,-0.14,0.08,22.09,0.10,24.07,0.0,0.0,0.0
1347,2,1,0.04,0.05,0.13,22.09,0.10,23.89,0.0,0.0,0.0
1351,2,1,0.04,0.49,0.13,22.09,0.11,23.89,0.0,0.0,0.0
1355,2,1,0.04,0.36,0.14,22.09,0.10,23.91,0.0,0.0,0.0
1359,2,1,0.04,0.19,0.09,22.09,0.10,24.01,0.0,0.0,0.0
1364,2,1,0.04,-0.14,0.15,22.09,0.10,24.01,0.0,0.0,0.0
1368,2,1,0.04,0.25,0.12,22.09,0.11,23.71,0.0,0.0,0.0
1372,2,1,0.04,-0.08,0.15,22.09,0.11,23.87,0.0,0.0,0.0
1376,2,1,0.04,-0.14,0.12,22.09,0.10,23.97,0.0,0.0,0.0
1380,2,1,0.04,0.12,0.16,22.09,0.11,23.87,0.0,0.0,0.0
1384,2,1,0.04,0.12,0.14,22.09,0.11,24.01,0.0,0.0,0.0
1388,2,1,0.04,-0.14,0.13,22.09,0.11,24.24,0.0,0.0,0.0
1392,2,1,0.04,-0.08,0.16,22.09,0.10,23.95,0.0,0.0,0.0
1396,2,1,0.04,0.12,0.15,22.09,0.11,23.97,0.0,0.0,0.0
1400,2,1,0.04,-0.14,0.14,22.09,0.10,23.89,0.0,0.0,0.0
1404,2,1,0.04,0.12,0.15,22.09,0.09,23.83,0.0,0.0,0.0
1409,2,1,0.04,0.12,0.16,22.09,0.09,23.93,0.0,0.0,0.0
1413,2,1,0.04,0.12,0.15,22.09,0.10,23.99,0.0,0.0,0.0
1417,2,1,0.04,0.19,0.11,22.09,0.10,23.97,0.0,0.0,0.0
1421,2,1,0.04,0.12,0.13,22.09,0.09,23.73,0.0,0.0,0.0
1425,2,1,0.04,-0.14,0.15,22.09,0.09,23.97,0.0,0.0,0.0
1429,2,1,0.04,-0.14,0.11,22.09,0.10,24.01,0.0,0.0,0.0
1433,2,1,0.04,0.19,0.10,22.09,0.10,24.01,0.0,0.0,0.0
1437,2,1,0.04,-0.08,0.11,22.09,0.09,25.15,0.0,0.0,0.0
1441,2,1,0.04,0.05,0.10,22.09,0.10,23.91,0.0,0.0,0.0
1445,2,1,0.04,0.05,0.15,22.09,0.11,24.01,0.0,0.0,0.0
1450,2,1,0.04,-0.14,0.14,22.09,0.11,23.89,0.0,0.0,0.0
1454,2,1,0.04,-0.38,0.11,22.09,0.11,23.93,0.0,0.0,0.0
1458,2,1,0.04,-0.14,0.15,22.09,0.11,24.03,0.0,0.0,0.0
1462,2,1,0.04,-0.14,0.11,22.09,0.11,23.87,0.0,0.0,0.0
1466,2,1,0.04,-0.14,0.16,22.09,0.11,23.77,0.0,0.0,0.0
1470,2,1,0.04,-0.27,0.14,22.09,0.11,23.95,0.0,0.0,0.0
1474,2,1,0.04,-0.27,0.15,22.09,0.11,23.89,0.0,0.0,0.0
1478,2,1,0.04,0.05,0.08,22.09,0.10,23.81,0.0,0.0,0.0
1482,2,1,0.04,-0.14,0.14,22.09,0.09,24.09,0.0,0.0,0.0
1486,2,1,0.04,-0.34,0.12,22.09,0.09,23.97,0.0,0.0,0.0
1490,2,1,0.04,0.05,0.14,22.09,0.09,23.77,0.0,0.0,0.0
1495,2,1,0.04,0.12,0.13,22.09,0.09,23.81,0.0,0.0,0.0
1499,2,1,0.04,0.05,0.13,22.09,0.09,23.95,0.0,0.0,0.0
1503,2,1,0.04,-0.14,0.15,22.09,0.09,23.87,0.0,0.0,0.0
1507,2,1,0.04,0.12,0.14,22.09,0.09,23.95,0.0,0.0,0.0
1511,2,1,0.04,-0.38,0.15,22.09,0.09,23.79,0.0,0.0,0.0
1515,2,1,0.04,-0.14,0.12,22.09,0.09,23.77,0.0,0.0,0.0
1519,2,1,0.04,-0.21,0.14,22.09,0.09,24.70,0.0,0.0,0.0
1523,2,1,0.04,0.12,0.11,22.09,0.10,23.91,0.0,0.0,0.0
1527,2,1,0.04,-0.34,0.15,22.09,0.10,23.83,0.0,0.0,0.0
1531,2,1,0.04,-0.21,0.12,22.09,0.11,23.87,0.0,0.0,0.0
