time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
12619,2,1,0.05,-0.08,0.02,-0.31,0.09,24.89,0.0,0.0,0.0
12623,2,1,0.05,0.19,0.04,-0.31,0.09,23.85,0.0,0.0,0.0
12627,2,1,0.05,-0.01,-0.00,-0.31,0.10,23.95,0.0,0.0,0.0
12631,2,1,0.05,-0.21,0.03,-0.31,0.10,23.95,0.0,0.0,0.0
12635,2,1,0.05,0.12,-0.01,-0.31,0.10,23.97,0.0,0.0,0.0
12640,2,1,0.05,0.32,-0.02,-0.31,0.10,23.87,0.0,0.0,0.0
12644,2,1,0.05,0.12,0.04,-0.31,0.11,24.01,0.0,0.0,0.0
12648,2,1,0.05,-0.08,0.04,-0.31,0.11,24.07,0.0,0.0,0.0
12652,2,1,0.05,-0.01,-0.00,-0.31,0.10,23.91,0.0,0.0,0.0
12656,2,1,0.05,0.05,0.02,-0.31,0.10,23.95,0.0,0.0,0.0
12660,2,1,0.05,0.12,0.01,-0.31,0.11,23.83,0.0,0.0,0.0
12664,2,1,0.05,-0.21,0.02,-0.31,0.11,23.91,0.0,0.0,0.0
12668,2,1,0.05,0.25,0.03,-0.31,0.11,23.73,0.0,0.0,0.0
12672,2,1,0.05,-0.14,-0.00,-0.31,0.11,23.81,0.0,0.0,0.0
12676,2,1,0.05,-0.08,0.01,-0.31,0.12,23.91,0.0,0.0,0.0
12680,2,1,0.05,-0.34,0.04,-0.31,0.12,23.97,0.0,0.0,0.0
12685,2,1,0.05,0.19,0.01,-0.31,0.11,23.73,0.0,0.0,0.0
12689,2,1,0.05,-0.27,0.03,-0.31,0.12,23.91,0.0,0.0,0.0
12693,2,1,0.05,0.25,0.02,-0.31,0.12,24.01,0.0,0.0,0.0
12697,2,1,0.05,-0.08,-0.00,-0.31,0.13,23.99,0.0,0.0,0.0
12701,2,1,0.05,0.12,0.00,-0.31,0.12,24.01,0.0,0.0,0.0
12705,2,1,0.05,0.12,-0.01,-0.31,0.12,23.93,0.0,0.0,0.0
12709,2,1,0.05,0.19,0.01,-0.31,0.12,23.83,0.0,0.0,0.0
12713,2,1,0.05,0.25,0.00,-0.31,0.11,23.93,0.0,0.0,0.0
12717,2,1,0.05,-0.38,0.02,-0.31,0.10,23.91,0.0,0.0,0.0
12721,2,1,0.05,0.19,0.00,-0.31,0.09,23.91,0.0,0.0,0.0
12726,2,1,0.05,-0.01,0.04,-0.31,0.10,23.81,0.0,0.0,0.0
12730,2,1,0.05,-0.01,-0.00,-0.31,0.09,24.30,0.0,0.0,0.0
12734,2,1,0.05,-0.27,0.01,-0.31,0.09,23.91,0.0,0.0,0.0
12738,2,1,0.05,-0.14,-0.00,-0.31,0.09,23.95,0.0,0.0,0.0
12742,2,1,0.05,0.32,0.05,-0.31,0.08,23.91,0.0,0.0,0.0
12746,2,1,0.05,-0.01,0.01,-0.31,0.08,23.97,0.0,0.0,0.0
12750,2,1,0.05,-0.01,0.03,-0.31,0.09,23.85,0.0,0.0,0.0
12754,2,1,0.05,-0.21,0.02,-0.31,0.09,23.99,0.0,0.0,0.0
12758,2,1,0.05,-0.14,-0.01,-0.31,0.10,23.99,0.0,0.0,0.0
12762,2,1,0.05,0.05,0.00,-0.31,0.11,24.01,0.0,0.0,0.0
12767,2,1,0.05,-0.01,0.02,-0.31,0.11,23.91,0.0,0.0,0.0
12771,2,1,0.05,0.19,0.00,-0.31,0.10,23.89,0.0,0.0,0.0
12775,2,1,0.05,-0.08,0.04,-0.31,0.10,23.89,0.0,0.0,0.0
12779,2,1,0.05,0.12,0.05,-0.31,0.10,23.54,0.0,0.0,0.0
12783,2,1,0.05,-0.27,0.05,-0.31,0.10,23.97,0.0,0.0,0.0
12787,2,1,0.05,-0.14,0.04,-0.31,0.11,23.83,0.0,0.0,0.0
12791,2,1,0.05,0.05,-0.01,-0.31,0.11,23.95,0.0,0.0,0.0
12795,2,1,0.05,0.12,0.04,-0.31,0.11,23.87,0.0,0.0,0.0
12799,2,1,0.05,0.12,0.00,-0.31,0.10,23.91,0.0,0.0,0.0
12803,2,1,0.05,-0.21,0.02,-0.31,0.10,23.91,0.0,0.0,0.0
12807,2,1,0.05,-0.01,0.03,-0.31,0.10,23.75,0.0,0.0,0.0
12812,2,1,0.05,0.05,-0.03,-0.31,0.11,24.01,0.0,0.0,0.0
12816,2,1,0.05,0.12,0.03,-0.31,0.11,23.89,0.0,0.0,0.0
12820,2,1,0.05,0.49,0.04,-0.31,0.12,23.95,0.0,0.0,0.0
12824,2,1,0.05,0.05,0.02,-0.31,0.13,23.48,0.0,0.0,0.0
12828,2,1,0.05,-0.14,0.01,-0.31,0.12,23.89,0.0,0.0,0.0
12832,2,1,0.05,-0.01,0.00,-0.31,0.11,23.87,0.0,0.0,0.0
12836,2,1,0.05,-0.21,0.00,-0.31,0.11,24.07,0.0,0.0,0.0
12840,2,1,0.05,0.12,0.03,-0.31,0.12,23.95,0.0,0.0,0.0
12844,2,1,0.05,0.19,0.04,-0.31,0.13,23.58,0.0,0.0,0.0
12848,2,1,0.05,0.12,0.02,-0.31,0.12,23.93,0.0,0.0,0.0
12853,2,1,0.05,-0.01,-0.00,-0.31,0.12,23.83,0.0,0.0,0.0
12857,2,1,0.05,0.36,0.03,-0.31,0.12,24.11,0.0,0.0,0.0
