time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
15368,2,1,0.05,0.32,0.06,27.17,-7.94,23.87,0.0,0.0,0.0
15372,2,1,0.05,-0.08,0.07,27.17,-7.95,23.89,0.0,0.0,0.0
15376,2,1,0.05,-0.27,0.05,27.17,-7.95,23.99,0.0,0.0,0.0
15380,2,1,0.05,-0.14,0.07,27.17,-7.95,23.85,0.0,0.0,0.0
15384,2,1,0.05,-0.14,0.07,27.17,-7.95,23.81,0.0,0.0,0.0
15388,2,1,0.05,0.25,0.08,27.17,-7.96,23.83,0.0,0.0,0.0
15392,2,1,0.05,0.19,0.10,27.17,-7.95,23.89,0.0,0.0,0.0
15396,2,1,0.05,0.19,0.07,27.17,-7.96,23.87,0.0,0.0,0.0
15400,2,1,0.05,0.05,0.05,27.17,-7.96,24.05,0.0,0.0,0.0
15404,2,1,0.05,0.19,0.07,27.17,-7.96,23.44,0.0,0.0,0.0
15408,2,1,0.05,-0.08,0.04,27.17,-7.94,23.97,0.0,0.0,0.0
15413,2,1,0.05,0.12,0.06,27.17,-7.94,23.79,0.0,0.0,0.0
15417,2,1,0.05,-0.21,0.04,27.17,-7.94,23.77,0.0,0.0,0.0
15421,2,1,0.04,-0.21,0.08,27.17,-7.94,23.93,0.0,0.0,0.0
15425,2,1,0.05,-0.01,0.04,27.17,-7.95,23.89,0.0,0.0,0.0
15429,2,1,0.05,-0.08,0.04,27.17,-7.94,23.91,0.0,0.0,0.0
15433,2,1,0.05,-0.21,0.07,27.17,-7.94,24.01,0.0,0.0,0.0
15437,2,1,0.05,-0.08,0.07,27.17,-7.94,24.46,0.0,0.0,0.0
15441,2,1,0.05,0.19,0.04,27.17,-7.94,23.99,0.0,0.0,0.0
15445,2,1,0.05,0.12,0.04,27.17,-7.95,23.95,0.0,0.0,0.0
15449,2,1,0.05,-0.01,0.07,27.17,-7.94,23.99,0.0,0.0,0.0
15454,2,1,0.05,-0.38,0.05,27.17,-7.94,23.91,0.0,0.0,0.0
15458,2,1,0.05,0.12,0.05,27.17,-7.93,23.97,0.0,0.0,0.0
15462,2,1,0.05,0.12,0.04,26.60,-7.94,23.93,0.0,0.0,0.0
15466,2,1,0.05,-0.14,0.07,26.60,-7.93,23.89,0.0,0.0,0.0
15470,2,1,0.05,-0.34,0.05,26.60,-7.92,23.87,0.0,0.0,0.0
15474,2,1,0.05,0.12,0.06,26.60,-7.91,23.79,0.0,0.0,0.0
15478,2,1,0.04,-0.45,0.09,26.60,-7.91,23.81,0.0,0.0,0.0
15482,2,1,0.05,-0.21,0.06,26.60,-7.91,23.85,0.0,0.0,0.0
15486,2,1,0.05,-0.08,0.04,26.60,-7.91,23.95,0.0,0.0,0.0
15490,2,1,0.05,-0.14,0.05,26.60,-7.91,23.77,0.0,0.0,0.0
15495,2,1,0.05,0.19,0.09,26.60,-7.91,23.93,0.0,0.0,0.0
15499,2,1,0.05,0.19,0.07,26.60,-7.91,23.93,0.0,0.0,0.0
15503,2,1,0.05,-0.27,0.06,26.60,-7.91,23.83,0.0,0.0,0.0
15507,2,1,0.05,0.19,0.04,26.60,-7.91,23.95,0.0,0.0,0.0
15511,2,1,0.05,-0.08,0.07,26.60,-7.92,23.93,0.0,0.0,0.0
15515,2,1,0.05,0.19,0.04,26.60,-7.91,23.89,0.0,0.0,0.0
15519,2,1,0.05,-0.01,0.07,26.60,-7.94,23.75,0.0,0.0,0.0
15523,2,1,0.05,-0.01,0.07,26.60,-7.95,23.85,0.0,0.0,0.0
15527,2,1,0.05,0.19,0.08,26.60,-7.96,23.87,0.0,0.0,0.0
15531,2,1,0.05,-0.08,0.07,26.60,-7.96,23.93,0.0,0.0,0.0
15535,2,1,0.05,-0.38,0.07,26.60,-7.96,23.93,0.0,0.0,0.0
15540,2,1,0.05,0.05,0.07,26.60,-7.96,23.91,0.0,0.0,0.0
15544,2,1,0.05,-0.01,0.04,26.60,-7.97,23.85,0.0,0.0,0.0
15548,2,1,0.05,-0.01,0.04,26.60,-7.97,23.91,0.0,0.0,0.0
15552,2,1,0.05,0.12,0.05,26.60,-7.96,23.91,0.0,0.0,0.0
15556,2,1,0.04,-0.38,0.08,26.60,-7.96,23.83,0.0,0.0,0.0
15560,2,1,0.05,-0.01,0.11,26.60,-7.94,23.87,0.0,0.0,0.0
15564,2,1,0.05,-0.01,0.07,26.60,-7.93,23.83,0.0,0.0,0.0
15568,2,1,0.05,0.25,0.07,26.60,-7.93,23.79,0.0,0.0,0.0
15572,2,1,0.05,-0.01,0.07,26.60,-7.92,23.91,0.0,0.0,0.0
15576,2,1,0.05,-0.08,0.07,26.60,-7.91,23.99,0.0,0.0,0.0
15581,2,1,0.05,0.12,0.09,26.60,-7.91,23.77,0.0,0.0,0.0
15585,2,1,0.05,0.19,0.08,26.60,-7.91,23.75,0.0,0.0,0.0
15589,2,1,0.05,0.19,0.06,26.60,-7.91,23.85,0.0,0.0,0.0
15593,2,1,0.05,-0.01,0.07,26.60,-7.91,23.79,0.0,0.0,0.0
15597,2,1,0.05,0.05,0.07,26.60,-7.92,23.91,0.0,0.0,0.0
15601,2,1,0.05,-0.14,0.08,26.60,-7.94,23.81,0.0,0.0,0.0
15605,2,1,0.05,0.05,0.07,26.60,-7.95,23.97,0.0,0.0,0.0
15609,2,1,0.05,-0.14,0.05,26.60,-7.95,23.87,0.0,0.0,0.0
15613,2,1,0.05,0.12,0.07,26.60,-7.95,23.85,0.0,0.0,0.0
15617,2,1,0.05,-0.14,0.07,26.60,-7.96,23.93,0.0,0.0,0.0
15621,2,1,0.05,-0.01,0.04,26.60,-7.96,23.89,0.0,0.0,0.0
15626,2,1,0.05,-0.21,0.05,26.60,-7.96,23.87,0.0,0.0,0.0
15630,2,1,0.05,0.12,0.07,26.60,-7.97,23.87,0.0,0.0,0.0
15634,2,1,0.05,-0.01,0.07,26.60,-7.98,23.99,0.0,0.0,0.0
15638,2,1,0.04,-0.14,0.09,26.60,-7.98,23.97,0.0,0.0,0.0
15642,2,1,0.04,-0.21,0.13,26.60,-7.99,23.81,0.0,0.0,0.0
15646,2,1,0.05,0.25,0.06,26.60,-7.99,23.85,0.0,0.0,0.0
15650,2,1,0.04,-0.21,0.07,26.60,-7.99,23.85,0.0,0.0,0.0
15654,2,1,0.05,0.05,0.04,26.60,-7.99,23.85,0.0,0.0,0.0
15658,2,1,0.05,-0.08,0.06,26.60,-7.99,23.97,0.0,0.0,0.0
