time,idMotor,flag,anglek,wk,forcek,flex,current,voltage,angleControl,wControl,ffControl
22884,2,1,0.07,-0.14,-0.22,26.99,0.10,23.91,0.0,0.0,0.0
22888,2,1,0.07,0.05,-0.24,26.99,0.10,23.93,0.0,0.0,0.0
22892,2,1,0.07,-0.01,-0.22,26.99,0.10,23.95,0.0,0.0,0.0
22896,2,1,0.07,0.12,-0.19,26.99,0.11,23.99,0.0,0.0,0.0
22900,2,1,0.07,0.12,-0.22,26.99,0.12,23.83,0.0,0.0,0.0
22904,2,1,0.07,0.43,-0.22,26.99,0.12,23.95,0.0,0.0,0.0
22908,2,1,0.07,-0.34,-0.24,26.99,0.12,23.87,0.0,0.0,0.0
22912,2,1,0.07,0.19,-0.25,26.99,0.12,23.97,0.0,0.0,0.0
22916,2,1,0.07,-0.14,-0.22,26.99,0.13,23.93,0.0,0.0,0.0
22920,2,1,0.07,-0.01,-0.22,26.99,0.12,23.85,0.0,0.0,0.0
22925,2,1,0.07,-0.38,-0.24,26.99,0.12,23.91,0.0,0.0,0.0
22929,2,1,0.07,-0.27,-0.22,26.99,0.11,23.99,0.0,0.0,0.0
22933,2,1,0.07,-0.08,-0.22,26.99,0.11,23.83,0.0,0.0,0.0
22937,2,1,0.07,-0.38,-0.24,26.99,0.10,23.89,0.0,0.0,0.0
22941,2,1,0.07,0.12,-0.23,26.99,0.10,23.95,0.0,0.0,0.0
22945,2,1,0.07,-0.14,-0.23,26.99,0.09,23.62,0.0,0.0,0.0
22949,2,1,0.07,-0.14,-0.22,26.99,0.09,23.99,0.0,0.0,0.0
22953,2,1,0.07,0.05,-0.24,26.99,0.08,23.87,0.0,0.0,0.0
22957,2,1,0.07,-0.08,-0.22,26.99,0.08,23.93,0.0,0.0,0.0
22961,2,1,0.07,-0.01,-0.26,26.99,0.09,23.93,0.0,0.0,0.0
22966,2,1,0.07,0.49,-0.21,26.99,0.09,23.89,0.0,0.0,0.0
22970,2,1,0.07,-0.27,-0.22,26.99,0.09,23.79,0.0,0.0,0.0
22974,2,1,0.07,-0.21,-0.28,26.99,0.09,23.83,0.0,0.0,0.0
22978,2,1,0.07,-0.01,-0.22,26.99,0.09,23.91,0.0,0.0,0.0
22982,2,1,0.07,0.05,-0.25,26.99,0.09,24.01,0.0,0.0,0.0
22986,2,1,0.07,0.25,-0.23,26.99,0.09,23.81,0.0,0.0,0.0
22990,2,1,0.07,-0.21,-0.22,26.99,0.09,23.89,0.0,0.0,0.0
22994,2,1,0.07,0.12,-0.22,26.99,0.09,23.99,0.0,0.0,0.0
22998,2,1,0.07,-0.27,-0.23,26.99,0.09,24.44,0.0,0.0,0.0
23002,2,1,0.07,-0.14,-0.23,26.99,0.09,24.48,0.0,0.0,0.0
23006,2,1,0.07,-0.21,-0.26,26.99,0.09,23.87,0.0,0.0,0.0
23011,2,1,0.07,-0.01,-0.20,26.99,0.10,23.81,0.0,0.0,0.0
23015,2,1,0.07,0.25,-0.26,26.99,0.10,23.83,0.0,0.0,0.0
23019,2,1,0.07,-0.01,-0.24,26.99,0.09,23.95,0.0,0.0,0.0
